# wme_scene_export  D:\Program Files\Slam-Model\data\rgbd_dataset_freiburg1_teddy
# 좌표계는 카메라 좌표계. 뷰어가 각 시스템의 추정 포즈로 옮긴다.
# PLANE	frame	nx	ny	nz	d	cx	cy	cz	extent	rms	inliers	conf
# BOX	frame	class	conf	cx	cy	cz	sx	sy	sz
BOX	270	tv	0.78703	0.92360	-0.07986	1.73200	0.29129	0.46614	0.21320
BOX	270	chair	0.47686	-0.11922	0.24668	0.75080	0.16691	0.15119	0.34560
BOX	270	cup	0.37833	0.54524	-0.01491	2.32420	0.14377	0.18901	0.09280
BOX	270	keyboard	0.35836	-0.21382	0.01692	2.37140	0.41257	0.11938	0.31160
PLANE	275	-0.06020	0.93756	0.34257	1.52209	-0.35135	0.72773	2.38974	0.71909	0.01334	968	0.78934
PLANE	275	0.14609	-0.19050	0.97076	2.80275	-0.41245	-0.51769	2.84766	0.59567	0.01748	1135	0.74098
PLANE	275	0.08768	-0.07953	0.99297	2.74385	0.05904	-0.54346	2.71453	0.75176	0.02141	1526	0.70018
PLANE	275	0.03806	-0.01128	0.99921	2.24201	-0.41404	0.25957	2.26248	0.76916	0.02228	1426	0.69173
PLANE	275	-0.00295	0.03207	0.99948	2.38861	-0.26422	-0.06154	2.39104	0.98567	0.02264	1443	0.68835
PLANE	275	0.04028	-0.08613	0.99547	2.63409	0.28392	-0.57055	2.58522	0.72547	0.02288	1429	0.68608
BOX	275	keyboard	0.88515	0.77076	0.32640	1.43240	0.23259	0.18305	0.24120
BOX	275	laptop	0.78196	-0.14735	-0.14148	2.37140	0.48133	0.39028	0.34000
BOX	275	chair	0.69677	-0.07180	0.23807	0.75580	0.33750	0.16683	3.53640
BOX	275	tv	0.38860	1.19323	-0.08990	2.17840	0.31162	0.54832	1.82560
BOX	275	cup	0.33645	0.59776	0.00527	2.29300	0.15514	0.15539	0.09040
PLANE	280	0.10452	-0.16033	0.98151	2.78925	-0.53108	-0.45420	2.82414	0.63213	0.01663	966	0.75039
PLANE	280	0.73079	0.02876	0.68199	1.96527	0.38799	0.23728	2.45590	0.68590	0.02107	509	0.70358
PLANE	280	0.07204	-0.09224	0.99313	2.73255	-0.12743	-0.56052	2.70864	0.74748	0.02129	1755	0.70135
PLANE	280	0.04557	-0.06514	0.99684	2.60851	0.22000	-0.59338	2.56796	0.75576	0.02174	1589	0.69700
PLANE	280	0.02961	-0.01155	0.99949	2.23292	-0.35588	0.31620	2.24824	0.77359	0.02221	1231	0.69244
PLANE	280	-0.00573	0.06210	0.99805	2.37190	-0.15508	-0.16399	2.38584	1.06108	0.02245	1277	0.69013
BOX	280	keyboard	0.91897	0.73199	0.34442	1.43240	0.30459	0.21356	0.28720
BOX	280	tv	0.90044	0.87986	-0.04193	1.68980	0.33319	0.45478	0.57720
BOX	280	laptop	0.79184	-0.26701	-0.15421	2.35540	0.49175	0.39677	0.44240
BOX	280	cup	0.62627	0.48030	-0.00139	2.29300	0.14184	0.16871	0.12080
BOX	280	chair	0.50033	-0.10978	0.23637	0.74580	0.32438	0.16462	3.48640
BOX	280	keyboard	0.34769	-0.27585	-0.02564	2.27800	0.40513	0.13673	0.37600
PLANE	285	-0.09396	0.93766	0.33462	1.51302	-0.38364	0.70874	2.42784	0.62660	0.01409	889	0.78020
PLANE	285	0.02474	0.94678	0.32093	0.80839	0.35604	0.22789	1.81915	0.64366	0.01632	1413	0.75389
PLANE	285	0.10161	-0.20704	0.97304	2.73017	-0.15611	-0.58166	2.69835	0.74435	0.02001	2532	0.71423
PLANE	285	0.00091	0.07924	0.99685	2.36129	0.02987	-0.22351	2.38648	1.10835	0.02154	1043	0.69892
PLANE	285	0.02415	-0.01873	0.99953	2.22617	-0.28496	0.39197	2.24145	0.72615	0.02203	1177	0.69414
PLANE	285	0.04162	-0.03582	0.99849	2.57407	0.17057	-0.60499	2.54915	0.75200	0.02219	1531	0.69260
BOX	285	keyboard	0.90051	0.72066	0.35265	1.42640	0.31985	0.21542	0.25760
BOX	285	tv	0.84858	0.86506	-0.03343	1.67380	0.34297	0.45372	0.14880
BOX	285	laptop	0.79000	-0.29683	-0.14636	2.33920	0.48836	0.40763	0.19535
BOX	285	chair	0.58723	-0.17166	0.22391	0.68760	0.17412	0.13979	0.32760
BOX	285	cup	0.50258	0.44927	-0.00139	2.29300	0.14184	0.16871	0.06200
PLANE	290	-0.08209	0.91605	0.39258	0.74926	0.16643	0.03325	1.86580	0.77801	0.01742	1612	0.74159
PLANE	290	0.07053	-0.24901	0.96593	2.73289	-0.18201	-0.59866	2.68824	0.75300	0.01896	1880	0.72503
PLANE	290	0.03303	0.07501	0.99664	2.40189	0.08749	-0.48449	2.44357	0.96935	0.02130	993	0.70125
PLANE	290	0.05753	-0.02452	0.99804	2.06066	-0.23788	0.22239	2.08388	0.73672	0.02142	1007	0.70006
PLANE	290	0.05081	-0.07883	0.99559	2.61615	-0.05931	-0.72549	2.57331	0.71904	0.02146	1563	0.69967
PLANE	290	0.00222	-0.02481	0.99969	2.24771	-0.23394	0.22659	2.25455	0.70418	0.02357	1176	0.67960
BOX	290	keyboard	0.91545	0.72183	0.23884	1.45660	0.36041	0.21998	0.28160
BOX	290	laptop	0.87234	-0.36632	-0.31440	2.29300	0.48758	0.40402	0.46240
BOX	290	tv	0.69175	0.84727	-0.17764	1.67380	0.37857	0.46344	0.26920
BOX	290	chair	0.68233	-0.16033	0.20058	0.66540	0.16722	0.16491	0.35000
BOX	290	dog	0.40150	-0.03736	0.22308	0.64120	0.23179	0.10429	3.21320
BOX	290	potted plant	0.32224	0.43305	-0.44347	2.56440	0.35692	0.67527	0.72960
BOX	290	keyboard	0.30367	-0.36603	-0.18547	2.26380	0.42011	0.14026	0.28360
PLANE	295	-0.02188	0.86710	0.49765	0.94303	0.04151	0.05239	1.80551	0.76982	0.01704	2144	0.74584
PLANE	295	-0.03439	-0.21105	0.97687	2.74274	-0.11568	-0.54477	2.68591	0.56227	0.01846	1265	0.73037
PLANE	295	-0.02654	-0.17611	0.98401	2.67096	-0.33687	-0.79898	2.56227	0.64603	0.02085	1980	0.70568
PLANE	295	0.67836	-0.01666	0.73454	1.73759	0.40736	0.04631	1.99040	0.61796	0.02182	1272	0.69622
PLANE	295	-0.00300	-0.09247	0.99571	2.06125	-0.47578	0.34016	2.10029	0.70360	0.02297	1396	0.68521
PLANE	295	-0.04936	0.73989	0.67091	1.99067	-0.09858	0.56684	2.33474	0.88476	0.02374	624	0.67804
PLANE	300	-0.08793	0.94131	0.32590	1.54875	-0.42794	0.77856	2.38806	0.67079	0.01177	1561	0.80941
PLANE	300	-0.06493	0.93796	0.34061	0.82891	0.06586	0.21542	1.85296	0.60359	0.01802	2806	0.73504
PLANE	300	-0.06288	-0.08949	0.99400	2.76316	-0.58347	-0.39309	2.70754	0.68737	0.02006	1033	0.71369
PLANE	300	-0.13927	-0.21140	0.96743	2.86743	-0.09733	-0.40662	2.86111	0.89569	0.02213	809	0.69318
PLANE	300	0.00246	0.02189	0.99976	2.40425	-0.49377	-0.05988	2.40736	1.03726	0.02420	1040	0.67384
PLANE	300	-0.05243	0.00681	0.99860	2.59799	-0.61340	-0.50313	2.57285	0.67964	0.02496	843	0.66702
BOX	300	keyboard	0.84935	0.26412	0.26236	1.68980	0.55204	0.23230	0.36800
BOX	300	tv	0.67387	0.26517	-0.14150	1.88280	0.65149	0.44111	0.26060
BOX	300	mouse	0.47388	0.22529	0.11584	2.04980	0.20208	0.14685	0.14280
BOX	300	tv	0.46313	0.76349	-0.03140	1.74100	0.59570	0.41800	0.32760
BOX	300	keyboard	0.36119	-1.15844	0.00883	2.08700	0.25416	0.13335	0.10167
BOX	300	laptop	0.31287	-1.16211	-0.10761	2.11200	0.27762	0.38439	0.11105
PLANE	305	-0.01798	0.82989	0.55764	1.06494	0.04883	0.05347	1.83172	0.61908	0.01750	2695	0.74072
PLANE	305	-0.01785	0.75381	0.65685	1.98104	-0.26694	0.65240	2.26001	0.68845	0.02098	1394	0.70440
PLANE	305	-0.01288	0.78015	0.62546	1.99929	-0.00899	0.53827	2.52494	0.95277	0.02166	1218	0.69775
PLANE	305	0.07900	-0.08154	0.99353	1.93418	0.10510	-0.21422	1.92083	0.27280	0.02171	926	0.69725
PLANE	305	0.00621	0.00704	0.99996	2.68026	-0.38386	-0.53269	2.68652	0.82480	0.02226	479	0.69191
PLANE	305	-0.00427	-0.00035	0.99999	2.55975	-0.19133	-0.30741	2.55884	1.13106	0.02321	662	0.68297
BOX	305	tv	0.42988	0.09077	-0.53472	1.96820	0.64300	0.87650	2.84480
BOX	305	mouse	0.41858	0.03198	-0.13151	1.97940	0.19132	0.12264	0.39240
PLANE	310	-0.02176	0.85227	0.52266	1.65841	0.13618	0.51355	2.34129	0.75963	0.01119	4319	0.81707
PLANE	310	0.01282	0.83464	0.55065	0.94437	-0.08942	-0.13406	1.92028	0.62043	0.01845	2681	0.73042
PLANE	310	0.08692	-0.56204	0.82253	1.86910	-0.16674	-0.45599	1.97842	0.36932	0.01985	1459	0.71577
PLANE	310	-0.00964	0.05980	0.99816	2.50491	-0.00862	-0.63849	2.54769	1.22595	0.02282	602	0.68664
BOX	310	tv	0.72818	0.36964	-0.46189	1.82360	0.50410	0.37781	0.21120
BOX	310	tv	0.67239	-0.14380	-0.52671	1.92500	0.59539	0.43236	0.23816
BOX	310	cat	0.48125	0.51577	-0.16365	1.78640	0.61468	0.37356	0.28520
BOX	310	person	0.45421	-0.18243	0.25593	0.71960	0.37976	0.10032	0.22920
PLANE	315	-0.03934	0.83811	0.54408	1.70028	0.18544	0.55593	2.28209	0.65029	0.01441	4226	0.77631
PLANE	315	-0.02128	0.84820	0.52924	0.91455	-0.25502	-0.13230	1.92982	0.57493	0.01694	2407	0.74694
PLANE	315	-0.01913	-0.55362	0.83255	1.88458	-0.28058	-0.40755	1.98616	0.45153	0.02175	1517	0.69690
PLANE	315	0.00557	0.02470	0.99968	2.69375	0.18585	-0.56760	2.70760	0.95719	0.02395	597	0.67616
BOX	315	tv	0.46483	0.00872	-0.52555	1.91400	0.51059	0.39653	0.20424
BOX	315	cat	0.44963	0.19706	-0.24303	1.89280	0.60373	0.35183	0.32200
BOX	315	tv	0.44937	-0.54997	-0.56447	1.91400	0.62899	0.40024	1.18600
BOX	315	mouse	0.44403	-0.57030	-0.31995	2.15120	0.21208	0.13745	0.23720
PLANE	320	-0.01812	0.78149	0.62365	1.95926	0.19448	0.26834	2.81099	0.53456	0.01771	940	0.73847
PLANE	320	-0.00640	0.79279	0.60946	1.86662	0.12483	0.59649	2.28815	0.68981	0.01957	3779	0.71872
PLANE	320	-0.02585	-0.00969	0.99962	1.93697	-0.24740	-0.08351	1.93050	0.54626	0.02064	1033	0.70778
PLANE	320	-0.03493	0.13575	0.99013	1.76923	-0.41299	-0.19254	1.79871	0.41372	0.02234	963	0.69119
PLANE	320	-0.08281	-0.53875	0.83839	1.91562	-0.03551	-0.35524	2.05310	0.74590	0.02282	1833	0.68665
BOX	320	chair	0.38887	0.49148	-0.23326	2.81380	0.28285	0.60474	2.16520
PLANE	325	0.13457	0.84657	0.51498	1.66165	0.24498	0.50766	2.32807	0.65190	0.01062	4939	0.82486
PLANE	325	0.48846	-0.49022	0.72187	2.31719	0.68916	-0.48099	2.41702	0.58451	0.01473	1595	0.77245
PLANE	325	0.09899	0.82016	0.56350	1.01678	-0.36390	-0.03199	1.91487	0.60539	0.01484	2053	0.77118
PLANE	325	-0.10326	-0.58437	0.80489	1.88424	0.25338	-0.28153	2.16909	0.87742	0.02033	776	0.71093
PLANE	325	-0.06346	-0.03872	0.99723	1.97662	-0.34010	-0.26109	1.95033	0.51091	0.02156	1477	0.69875
BOX	325	tv	0.69881	-0.41294	-0.46352	1.95720	0.54103	0.46233	0.21641
BOX	325	cat	0.56429	-0.12039	-0.23747	1.96820	0.60875	0.35060	0.24350
BOX	325	tv	0.39563	-0.87556	-0.34582	1.91400	0.60679	0.54848	0.31960
PLANE	330	0.18984	0.77277	0.60563	1.68820	-0.23299	0.29382	2.48564	0.72792	0.01136	2717	0.81482
PLANE	330	0.10252	0.75965	0.64221	1.69411	0.75089	0.27199	2.19635	0.49828	0.01921	2849	0.72247
PLANE	330	-0.02508	-0.10901	0.99372	2.00616	-0.29345	-0.47877	1.95891	0.38526	0.02146	1343	0.69968
PLANE	330	-0.02442	0.12552	0.99179	1.77326	-0.38029	-0.37079	1.82550	0.44445	0.02205	918	0.69400
BOX	330	tv	0.59349	-0.18677	-0.70774	1.94620	0.50413	0.48611	0.20165
BOX	330	dog	0.45077	-0.06523	0.25467	0.88460	0.58653	0.24322	2.73240
BOX	330	cup	0.31331	-0.34387	0.27585	2.21960	0.37329	0.40828	0.58520
BOX	330	tv	0.30200	-0.68337	-0.60125	1.92500	0.69959	0.54418	0.27983
PLANE	335	0.14038	0.77072	0.62151	1.71652	-0.27504	0.27621	2.48144	0.80232	0.01172	3024	0.81011
PLANE	335	0.11978	0.74459	0.65668	1.04245	-0.24766	-0.26886	1.93747	0.54538	0.01619	1617	0.75540
PLANE	335	0.03389	0.74793	0.66291	1.71342	0.79062	0.27794	2.23069	0.51089	0.02034	2606	0.71086
PLANE	335	-0.04579	0.07680	0.99599	1.92121	-0.19064	-0.53486	1.96141	0.37633	0.02229	1074	0.69167
BOX	335	tv	0.80707	-0.08958	-0.77276	2.00240	0.49159	0.42648	0.19664
BOX	335	tv	0.77695	-0.59598	-0.67763	1.96820	0.68485	0.54496	0.27394
BOX	335	keyboard	0.55869	-0.32787	-0.28782	1.93520	0.50876	0.26604	0.35400
BOX	335	chair	0.36003	0.61250	-1.07397	2.88420	0.42931	0.56961	0.39640
PLANE	340	0.08987	0.77483	0.62575	1.74006	0.23308	0.28846	2.39011	0.87237	0.01070	5444	0.82370
PLANE	340	0.07266	0.75854	0.64756	1.02612	-0.21925	-0.32352	1.98815	0.54987	0.01690	1968	0.74743
PLANE	340	-0.01531	-0.08297	0.99643	2.11931	-0.23960	-0.54414	2.07791	0.40733	0.02043	677	0.70992
BOX	340	tv	0.77452	-0.12612	-0.79768	2.06180	0.47828	0.42716	0.19131
BOX	340	tv	0.74337	-0.63924	-0.70685	2.00240	0.66965	0.53504	0.26786
BOX	340	keyboard	0.71422	-0.35618	-0.30057	1.95720	0.54103	0.24253	0.26560
BOX	340	dog	0.33707	-0.02315	0.22546	0.87760	0.41055	0.29906	0.49680
PLANE	345	0.06764	0.78354	0.61765	1.72297	0.24772	0.28170	2.40508	0.84178	0.01049	5628	0.82653
PLANE	345	0.06112	0.76621	0.63968	1.00704	-0.29919	-0.29764	1.95938	0.60640	0.01615	2066	0.75583
PLANE	345	0.87728	-0.04218	0.47812	2.21170	0.97037	-0.64393	2.78851	0.41695	0.02286	388	0.66564
BOX	345	tv	0.71990	-0.34965	-0.80892	2.11200	0.48176	0.44573	0.19270
BOX	345	chair	0.60955	-0.14994	0.25645	0.92180	0.55061	0.27486	0.50480
BOX	345	teddy bear	0.55433	-0.10126	0.21968	0.92480	0.41833	0.35096	0.40840
BOX	345	tv	0.46931	-0.85106	-0.71275	2.01360	0.72400	0.54973	0.30960
BOX	345	refrigerator	0.33409	1.12664	-0.68997	2.66300	1.03471	1.25295	0.69160
PLANE	350	0.07452	0.82503	0.56016	1.68207	0.28236	0.34438	2.45808	0.83425	0.01003	5019	0.83291
PLANE	350	0.00262	0.66580	0.74612	1.34601	-0.26612	-0.30974	2.08132	0.46184	0.02067	1228	0.70752
PLANE	350	-0.05119	-0.74101	0.66954	2.07223	0.25751	-0.65014	2.39514	0.82959	0.02136	787	0.70068
BOX	350	keyboard	0.85615	-0.55333	-0.25724	2.04980	0.53889	0.22623	0.32160
BOX	350	chair	0.64255	-0.15305	0.25261	0.95800	0.55927	0.30977	0.45640
BOX	350	tv	0.53845	-0.85183	-0.63771	2.08700	0.68181	0.50511	0.27760
BOX	350	tv	0.52325	-0.36486	-0.73945	2.17840	0.48848	0.41335	0.19539
BOX	350	dog	0.44994	-0.10604	0.21225	0.96000	0.42126	0.37733	0.47240
BOX	350	refrigerator	0.43974	1.13436	-0.63067	2.66300	1.02956	1.30967	0.60920
PLANE	355	-0.01151	0.83502	0.55010	1.64213	0.20643	0.34015	2.47314	0.81884	0.01012	4737	0.83162
PLANE	355	-0.01021	0.81208	0.58346	0.94567	-0.26704	-0.19807	1.89180	0.78651	0.01676	2168	0.74891
PLANE	355	-0.02937	-0.72264	0.69060	2.14451	0.28361	-0.64533	2.44208	0.81617	0.02076	764	0.70662
BOX	355	tv	0.83573	-0.39750	-0.80071	2.21960	0.47198	0.42117	0.18879
BOX	355	chair	0.79723	-0.23680	0.23042	1.01120	0.57665	0.39550	0.54680
BOX	355	keyboard	0.78762	-0.63030	-0.33659	2.06180	0.56198	0.19162	0.27160
BOX	355	tv	0.75736	-0.89933	-0.74704	2.09900	0.68167	0.50802	0.27267
BOX	355	dog	0.60716	-0.17537	0.17479	0.97400	0.42364	0.38849	0.35760
PLANE	360	-0.08652	0.85169	0.51686	1.63464	-0.03089	-0.10339	3.32784	0.56953	0.01096	774	0.82027
PLANE	360	-0.10102	0.84698	0.52193	1.61979	0.26570	0.50508	2.33522	0.70680	0.01290	3574	0.79494
PLANE	360	0.77282	-0.17017	0.61138	2.42430	0.79446	-0.63509	2.78427	0.48677	0.02208	802	0.69372
PLANE	360	-0.01024	-0.07385	0.99722	2.29909	-0.35934	-0.66961	2.25222	0.32901	0.02224	702	0.69214
PLANE	360	-0.02141	-0.67719	0.73550	2.07328	-0.07730	-0.52497	2.33327	0.97466	0.02278	622	0.68701
PLANE	360	0.88103	-0.01244	0.47289	2.18362	1.00021	-0.46245	2.74197	0.44079	0.02385	548	0.67709
BOX	360	tv	0.84255	-0.27884	-0.78730	2.24880	0.48253	0.43106	0.19301
BOX	360	keyboard	0.75960	-0.57675	-0.35892	2.09900	0.58835	0.13818	0.23534
BOX	360	chair	0.73514	-0.25041	0.18996	0.99920	0.55242	0.46626	0.40400
BOX	360	tv	0.63910	-0.79626	-0.76721	2.13820	0.64480	0.50508	0.29520
PLANE	365	-0.08411	0.87983	0.46778	1.52881	0.20980	0.46887	2.42408	0.87470	0.00962	4220	0.83866
PLANE	365	0.84838	-0.12052	0.51549	2.31479	0.94108	-0.63066	2.79422	0.51689	0.02139	555	0.70036
PLANE	365	-0.04116	-0.57049	0.82027	2.24402	0.22116	-0.44221	2.43925	0.98389	0.02182	678	0.69616
PLANE	365	-0.05132	-0.01680	0.99854	2.26796	-0.20561	-0.63693	2.24999	0.41384	0.02293	1027	0.68561
BOX	365	tv	0.80369	-0.03806	-0.73356	2.27800	0.49320	0.42343	0.19728
BOX	365	keyboard	0.76917	-0.37052	-0.33043	2.13820	0.55387	0.12834	0.23720
BOX	365	chair	0.66682	-0.17307	0.18209	0.99320	0.52798	0.47692	0.33760
BOX	365	cat	0.50148	0.19973	-0.46010	2.27800	0.68696	0.36168	1.99680
BOX	365	tv	0.49716	-0.56269	-0.74914	2.21960	0.60499	0.47274	0.24199
BOX	365	teddy bear	0.37404	-0.10753	0.16292	0.98200	0.40624	0.45253	0.37200
BOX	365	dining table	0.31960	-0.18086	-0.00522	2.04980	1.32346	0.75409	3.58080
PLANE	370	-0.06145	0.86597	0.49630	1.48829	0.05405	0.39017	2.32466	1.00033	0.00992	5193	0.83448
PLANE	370	-0.03880	0.85435	0.51825	0.77801	-0.16400	-0.26541	1.92650	0.87149	0.01815	1995	0.73365
PLANE	370	0.05960	0.01784	0.99806	2.20752	-0.13731	-0.69153	2.23237	0.47134	0.02118	1005	0.70246
BOX	370	keyboard	0.52688	-0.09624	-0.42616	2.15120	0.57803	0.12496	0.24120
BOX	370	tv	0.46843	-0.24623	-0.86785	2.24880	0.58252	0.44413	0.23301
BOX	370	cat	0.46085	-0.01291	0.11325	1.00520	0.45081	0.47684	0.81640
BOX	370	chair	0.44012	-0.07339	0.14881	1.02220	0.52759	0.56407	0.79200
BOX	370	dog	0.39892	-0.01291	0.11033	1.00520	0.44692	0.47100	0.82040
PLANE	375	-0.07341	0.87424	0.47991	1.43530	-0.06892	0.37593	2.29541	1.03465	0.01092	5154	0.82076
PLANE	375	0.01490	-0.26961	0.96285	2.35429	0.08418	-0.71692	2.24307	0.32684	0.01747	856	0.74108
PLANE	375	-0.04902	0.86434	0.50052	0.73631	0.00474	-0.24261	1.89051	0.86795	0.01938	2114	0.72069
BOX	375	laptop	0.81992	-1.45973	-0.84313	2.60260	0.28677	0.43337	0.68760
BOX	375	chair	0.73403	-0.01573	0.13385	0.99920	0.50027	0.57847	0.70600
BOX	375	tv	0.72645	0.11601	-0.85155	2.23460	0.60908	0.47161	0.24363
BOX	375	dog	0.72568	0.05321	0.08263	0.98820	0.43363	0.46495	1.05760
BOX	375	tv	0.70544	0.60908	-0.74444	2.13820	0.53733	0.41814	0.23720
PLANE	380	-0.07559	0.88420	0.46095	1.46627	-0.21189	0.41890	2.34268	0.94760	0.01065	4388	0.82441
PLANE	380	-0.31497	-0.44723	0.83712	3.16182	-0.73778	-0.89826	3.01952	0.52379	0.01832	1114	0.73183
PLANE	380	0.00212	-0.00091	1.00000	3.15668	-0.54329	-0.58972	3.15730	0.77465	0.01773	382	0.70499
PLANE	380	-0.00158	-0.12650	0.99197	2.25697	-0.11408	-0.47999	2.21386	0.77738	0.02151	975	0.69924
PLANE	380	0.02474	0.06920	0.99730	2.07299	0.18949	-0.54119	2.11147	0.67082	0.02199	619	0.69453
BOX	380	person	0.40300	0.13345	0.14386	0.98820	0.55971	0.54914	1.70920
BOX	380	keyboard	0.39297	0.98735	-0.24390	1.91400	0.39589	0.40395	0.16880
BOX	380	tv	0.38565	0.51315	-0.75000	2.17840	0.62745	0.64533	0.25098
PLANE	385	-0.00904	0.89957	0.43669	1.39666	-0.15725	0.43560	2.29773	0.94032	0.00789	4066	0.86368
PLANE	385	-0.21729	-0.40554	0.88788	2.35697	-0.84446	-0.06696	2.41737	0.46932	0.01547	711	0.76370
PLANE	385	-0.18471	-0.41515	0.89080	3.18222	-0.48838	-0.91854	3.04296	0.62153	0.01753	1644	0.74046
PLANE	385	0.04057	-0.11899	0.99207	2.25972	-0.38327	-0.37390	2.24862	0.87988	0.02140	637	0.70031
PLANE	385	0.73636	0.00308	0.67659	1.96184	0.72796	-0.51685	2.10971	0.30488	0.02370	511	0.67847
BOX	385	laptop	0.85258	-0.78060	-0.66196	2.54540	0.45268	0.36471	0.18107
BOX	385	tv	0.82520	0.67727	-0.69876	2.12520	0.66964	0.42383	0.26785
BOX	385	keyboard	0.75476	0.66509	-0.27676	1.99040	0.56560	0.15801	0.25320
BOX	385	chair	0.71309	0.09857	0.12317	0.94680	0.44841	0.54813	0.47840
BOX	385	teddy bear	0.51507	0.19178	0.11350	0.97400	0.48389	0.49976	1.82960
BOX	385	tv	0.47112	1.04457	-0.59189	2.01360	0.39703	0.44836	0.21120
BOX	385	cat	0.30887	1.02764	-0.32931	1.87280	0.25704	0.32273	0.16480
PLANE	390	0.02419	0.91288	0.40752	1.39730	-0.38866	0.50531	2.31993	0.71082	0.00844	3330	0.85558
PLANE	390	-0.04900	-0.28505	0.95726	3.18574	-0.32465	-0.98915	3.01682	0.71258	0.01867	1889	0.72812
PLANE	390	0.69068	-0.08041	0.71868	2.10180	0.63154	-0.47801	2.26411	0.52184	0.02141	731	0.70017
PLANE	390	-0.09564	-0.08994	0.99134	2.61335	-0.75740	-0.03938	2.55952	0.54653	0.02320	743	0.68302
BOX	390	tv	0.47335	0.96627	-0.56879	2.04980	0.60625	0.50008	0.24320
BOX	390	dog	0.42730	0.26358	0.14373	0.96800	0.56324	0.53229	1.46560
BOX	390	keyboard	0.42177	0.87689	-0.16792	1.85260	0.54077	0.17577	0.27360
BOX	390	laptop	0.35906	-0.38425	-0.62809	2.66300	0.43242	0.27328	0.17297
BOX	390	teddy bear	0.32007	0.26919	0.14373	0.96800	0.55201	0.53229	1.51200
BOX	390	chair	0.31113	0.26792	0.14412	0.97700	0.62514	0.54292	1.54000
PLANE	395	0.03865	0.94078	0.33681	1.39265	-0.52269	0.67093	2.32078	0.47578	0.00981	2401	0.83600
PLANE	395	-0.99470	0.07322	0.07214	1.37339	-1.21504	-0.25572	2.54376	0.49257	0.01406	1628	0.78050
PLANE	395	0.09776	-0.30266	0.94807	3.19096	-0.03038	-0.80622	3.11150	0.74824	0.01796	1839	0.73574
PLANE	395	0.00938	-0.04148	0.99910	2.66625	-0.51562	-0.04886	2.67147	0.68643	0.01919	667	0.72265
PLANE	395	0.02523	-0.03806	0.99896	3.05126	0.14982	-0.87854	3.01719	0.73858	0.02332	1204	0.68198
PLANE	395	0.00646	-0.01520	0.99986	2.58284	-0.54383	-0.10962	2.58504	0.63702	0.02401	885	0.67554
BOX	395	tv	0.58393	1.09778	-0.37382	2.02560	0.30542	0.55693	0.14280
BOX	395	chair	0.54168	0.28846	0.16776	0.92480	0.54704	0.44765	0.58720
BOX	395	dog	0.46962	0.32602	0.16774	0.91980	0.46941	0.44702	0.57920
BOX	395	laptop	0.33667	-0.05080	-0.39740	2.72520	0.47413	0.33770	0.48240
PLANE	400	0.04982	0.96400	0.26121	1.32932	-0.51154	0.76441	2.36563	0.43946	0.01080	1798	0.82230
PLANE	400	-0.98518	0.00888	0.17131	1.46399	-1.03854	-0.20500	2.58395	0.50700	0.01336	1909	0.78916
PLANE	400	0.16103	-0.17411	0.97147	3.18753	-0.12275	-0.81144	3.15606	0.53614	0.01889	1325	0.72579
PLANE	400	-0.00258	0.04189	0.99912	2.80295	-0.06117	-0.58401	2.82975	1.20917	0.02088	665	0.70543
PLANE	400	0.00129	0.04939	0.99878	2.70718	-0.28010	-0.28685	2.72503	0.98934	0.02095	735	0.70470
PLANE	400	0.07396	-0.13378	0.98825	3.10315	0.67233	-0.75504	2.98753	0.53003	0.02100	1453	0.70426
BOX	400	laptop	0.87727	0.10015	-0.27297	2.74740	0.43019	0.34045	0.55680
BOX	400	tv	0.76373	1.63559	-0.46806	2.88420	0.30107	0.64221	0.14480
BOX	400	keyboard	0.74239	1.09077	0.03386	1.90400	0.17667	0.10691	0.39600
BOX	400	dog	0.68506	0.32183	0.17470	0.90060	0.46483	0.42025	0.42240
BOX	400	chair	0.49983	0.09583	0.16722	0.87960	0.09862	0.40704	0.22120
BOX	400	chair	0.44871	0.29811	0.17421	0.90260	0.50076	0.42293	0.48480
BOX	400	potted plant	0.40001	0.91015	-0.46381	2.98260	0.37477	0.65835	0.78440
PLANE	405	0.05583	0.96030	0.27332	1.27495	-0.57816	0.70810	2.29490	0.42834	0.00947	1812	0.84071
PLANE	405	-0.99084	0.01207	0.13449	1.49686	-1.16007	-0.17567	2.59905	0.51417	0.01447	1982	0.77561
PLANE	405	0.13739	-0.17380	0.97515	3.25359	-0.61204	-0.78824	3.28225	0.34177	0.01756	554	0.74013
PLANE	405	0.10790	-0.13409	0.98508	3.21327	-0.26825	-0.91676	3.16654	0.48437	0.01839	892	0.73111
PLANE	405	0.08417	-0.20108	0.97595	3.16409	0.60228	-0.83254	3.01858	0.50170	0.01862	1515	0.72861
PLANE	405	0.06578	-0.00060	0.99783	2.66905	-0.64881	-0.15704	2.71752	0.81154	0.02066	842	0.70759
BOX	405	tv	0.78720	1.09505	-0.45171	2.04980	0.34077	0.41673	1.69280
BOX	405	chair	0.72696	0.12601	0.14484	0.88860	0.31950	0.46626	0.15480
BOX	405	laptop	0.67729	-0.05560	-0.39451	2.98260	0.48431	0.35805	0.91080
BOX	405	keyboard	0.54294	0.98080	-0.05107	1.84260	0.32057	0.11417	0.36360
BOX	405	person	0.48618	0.28706	0.14966	0.93480	0.55115	0.49956	0.61920
BOX	405	cat	0.43459	0.28977	0.14966	0.93480	0.55296	0.49956	0.62720
