# wme_scene_export  D:\Program Files\Slam-Model\data\rgbd_dataset_freiburg2_desk_with_person
# 좌표계는 카메라 좌표계. 뷰어가 각 시스템의 추정 포즈로 옮긴다.
# PLANE	frame	nx	ny	nz	d	cx	cy	cz	extent	rms	inliers	conf
# BOX	frame	class	conf	cx	cy	cz	sx	sy	sz
PLANE	0	0.01062	0.90770	0.41948	0.86634	0.12330	0.28355	1.44858	0.44956	0.01193	4911	0.80739
BOX	330	keyboard	0.85448	-0.30896	0.16350	1.46120	0.50492	0.16266	0.20197
BOX	330	cup	0.82168	0.13653	0.16160	1.38480	0.09836	0.13555	0.11400
BOX	330	mouse	0.77546	0.04167	0.21224	1.36860	0.07882	0.08143	0.06880
BOX	330	cup	0.59930	0.36848	0.13613	1.48380	0.15667	0.12246	0.15720
PLANE	335	-0.13027	-0.10865	0.98551	1.61640	-0.40151	-0.14904	1.57067	0.17874	0.01037	1260	0.82821
PLANE	335	-0.00411	0.84018	0.54229	0.95288	-0.17549	0.21486	1.42292	0.40456	0.01409	4684	0.78020
PLANE	335	0.00947	0.86671	0.49873	1.66194	0.76347	0.25351	2.87729	1.20801	0.01450	4037	0.77522
BOX	335	tv	0.89878	-0.39274	-0.15600	1.57200	0.48888	0.39827	0.19555
BOX	335	keyboard	0.85940	-0.34381	0.16684	1.47840	0.50518	0.16174	0.20440
BOX	335	mouse	0.78179	0.01419	0.21657	1.37940	0.07679	0.08207	0.08200
BOX	335	cup	0.72898	0.10628	0.16875	1.38900	0.09599	0.13863	0.11600
BOX	335	teddy bear	0.38010	-0.80912	-0.73386	2.80720	0.46346	0.23169	1.87640
BOX	335	book	0.34602	0.29413	-0.02282	1.77420	0.26907	0.14983	0.29280
BOX	335	bowl	0.30863	0.34126	0.14295	1.49560	0.15504	0.12344	0.15960
PLANE	340	-0.11480	-0.13343	0.98439	1.62619	-0.36812	-0.14695	1.58913	0.19434	0.00938	1287	0.84198
PLANE	340	0.00138	0.87242	0.48876	0.89196	-0.20618	0.20375	1.46184	0.42465	0.01190	4721	0.80773
PLANE	340	0.00939	0.86638	0.49930	1.66529	0.75077	0.27531	2.84339	1.19514	0.01426	4058	0.77812
BOX	340	tv	0.89483	-0.38833	-0.16031	1.58480	0.48374	0.39543	0.19350
BOX	340	keyboard	0.86427	-0.34494	0.16304	1.49560	0.51106	0.15214	0.20442
BOX	340	mouse	0.79414	0.01159	0.21476	1.38480	0.07709	0.08240	0.11600
BOX	340	cup	0.67750	0.10495	0.16742	1.38900	0.09333	0.13597	0.12480
BOX	340	teddy bear	0.36526	-0.79634	-0.74222	2.82880	0.46159	0.22804	0.25840
BOX	340	bowl	0.31042	0.34126	0.14582	1.49560	0.15504	0.12344	0.15960
PLANE	345	-0.09389	-0.13214	0.98677	1.62988	-0.36258	-0.15432	1.59657	0.19384	0.00951	1263	0.84019
PLANE	345	-0.00398	0.87173	0.48997	0.89292	-0.20924	0.19793	1.46857	0.42536	0.01198	4690	0.80667
PLANE	345	0.00461	0.86614	0.49978	1.66518	0.72166	0.27224	2.85335	1.22326	0.01419	4201	0.77894
BOX	345	tv	0.90602	-0.38409	-0.16786	1.59880	0.48494	0.39279	0.19398
BOX	345	keyboard	0.87378	-0.34786	0.15654	1.50200	0.51037	0.14414	0.20415
BOX	345	cup	0.84840	0.10095	0.17009	1.38900	0.09599	0.13597	0.11600
BOX	345	mouse	0.76966	0.00627	0.21476	1.38480	0.07178	0.08240	0.09280
BOX	345	bowl	0.48960	0.33839	0.14869	1.49560	0.15504	0.12344	0.15680
BOX	345	teddy bear	0.33021	-0.76647	-0.74765	2.82880	0.47788	0.22804	1.82280
BOX	345	cup	0.32492	0.33860	0.14815	1.49020	0.15162	0.12299	0.15680
BOX	345	book	0.32227	0.30583	-0.01951	1.78280	0.26353	0.15056	0.29280
PLANE	350	-0.08533	-0.13648	0.98696	1.63189	-0.35192	-0.15236	1.60195	0.19850	0.01006	1278	0.83252
PLANE	350	0.00174	0.87200	0.48950	0.89263	-0.20779	0.19970	1.46854	0.42557	0.01143	4676	0.81399
PLANE	350	0.01033	0.86499	0.50168	1.66712	0.71233	0.29423	2.80108	1.19242	0.01389	4075	0.78263
BOX	350	tv	0.89034	-0.37949	-0.16940	1.59880	0.48801	0.38972	0.19520
BOX	350	keyboard	0.86343	-0.33633	0.15509	1.50200	0.51037	0.14126	0.20415
BOX	350	cup	0.77735	0.10495	0.17009	1.38900	0.09333	0.14130	0.12480
BOX	350	mouse	0.72438	0.01557	0.21476	1.38480	0.07444	0.08240	0.08400
BOX	350	teddy bear	0.34757	-0.73389	-0.74493	2.82880	0.47788	0.22261	1.86360
BOX	350	motorcycle	0.31916	2.39142	-1.05409	4.40400	0.47345	0.57479	0.52720
PLANE	355	-0.07803	-0.13584	0.98765	1.62784	-0.35703	-0.14912	1.59947	0.19895	0.01045	1285	0.82711
PLANE	355	0.00086	0.87277	0.48814	0.89106	-0.20613	0.19899	1.47001	0.42870	0.01195	4713	0.80713
PLANE	355	0.00755	0.86583	0.50027	1.66565	0.73249	0.27843	2.83654	1.21549	0.01431	4088	0.77745
BOX	355	tv	0.89926	-0.38869	-0.16786	1.59880	0.48187	0.39279	0.19275
BOX	355	keyboard	0.88194	-0.35219	0.15798	1.50200	0.51325	0.13550	0.20530
BOX	355	cup	0.79661	0.09134	0.17223	1.38480	0.09305	0.13555	0.12480
BOX	355	mouse	0.51719	-0.00303	0.21741	1.38480	0.07444	0.08240	0.11400
PLANE	360	-0.06112	-0.14105	0.98811	1.61691	-0.36678	-0.16868	1.58959	0.19183	0.00937	1277	0.84220
PLANE	360	-0.00635	0.86887	0.49500	0.88630	-0.21077	0.18372	1.46533	0.42780	0.01204	4736	0.80590
PLANE	360	-0.00033	0.86172	0.50738	1.66038	0.68204	0.29234	2.77640	1.19160	0.01409	4247	0.78019
BOX	360	tv	0.87739	-0.39746	-0.18008	1.58480	0.48374	0.39239	0.19350
BOX	360	keyboard	0.81293	-0.36504	0.14295	1.49560	0.51680	0.13492	0.20672
BOX	360	cup	0.74727	0.07744	0.16429	1.37400	0.09232	0.13713	0.12280
BOX	360	mouse	0.67221	-0.01482	0.20962	1.36860	0.07094	0.08143	0.07960
BOX	360	teddy bear	0.37390	-0.67687	-0.78294	2.82880	0.36384	0.23347	0.21760
PLANE	365	-0.06550	-0.15361	0.98596	1.59633	-0.41565	-0.19956	1.56036	0.17141	0.00790	1243	0.86363
PLANE	365	-0.01970	0.85567	0.51715	1.65193	0.67242	0.31088	2.70554	1.16245	0.01373	4333	0.78454
PLANE	365	-0.01473	0.84049	0.54162	0.92277	-0.19843	0.17679	1.42396	0.40119	0.01413	4763	0.77972
BOX	365	tv	0.89522	-0.41513	-0.20642	1.56540	0.48082	0.38458	0.19233
BOX	365	keyboard	0.86308	-0.39031	0.12655	1.47180	0.51988	0.13842	0.20795
BOX	365	cup	0.82839	0.05332	0.15134	1.36420	0.09166	0.13354	0.12040
BOX	365	mouse	0.65331	-0.03922	0.19499	1.34920	0.06734	0.08287	0.09920
BOX	365	teddy bear	0.53257	-0.67978	-0.82545	2.80720	0.36646	0.23169	0.21080
BOX	365	bowl	0.38339	0.29421	0.13764	1.45460	0.15358	0.12843	0.15080
BOX	365	cup	0.34553	0.29451	0.13991	1.44920	0.15023	0.12795	0.16160
PLANE	370	-0.06710	-0.17219	0.98278	1.58136	-0.42302	-0.19629	1.54580	0.17545	0.00871	1286	0.85157
PLANE	370	-0.03048	0.83924	0.54291	0.92396	-0.20250	0.18174	1.40956	0.39796	0.01396	4854	0.78173
PLANE	370	-0.03649	0.85346	0.51987	1.65690	0.69310	0.30943	2.72778	1.14927	0.01401	4168	0.78111
BOX	370	tv	0.90330	-0.42340	-0.20537	1.54620	0.48383	0.38877	0.19353
BOX	370	keyboard	0.88994	-0.40390	0.12786	1.45460	0.51660	0.13122	0.20664
BOX	370	cup	0.78010	0.03693	0.16661	1.33960	0.09001	0.14141	0.11400
BOX	370	mouse	0.59625	-0.05652	0.20750	1.32980	0.06637	0.08168	0.07760
BOX	370	cup	0.58063	0.28033	0.15963	1.42660	0.15063	0.12596	0.15720
BOX	370	teddy bear	0.54987	-0.66361	-0.82815	2.80720	0.35568	0.23707	0.20880
BOX	370	bowl	0.30790	0.27759	0.15826	1.42660	0.15063	0.12869	0.14640
PLANE	375	-0.03333	-0.16207	0.98622	1.56435	-0.39520	-0.16788	1.54527	0.17597	0.00959	1270	0.83909
PLANE	375	-0.01802	0.84785	0.52994	0.92222	-0.18933	0.20514	1.40560	0.40811	0.01383	5108	0.78337
PLANE	375	-0.02215	0.85961	0.51047	1.66072	0.77183	0.26089	2.84747	1.17605	0.01484	3777	0.77117
BOX	375	tv	0.87493	-0.39817	-0.17569	1.54620	0.48086	0.38877	0.19234
BOX	375	cup	0.83703	0.05181	0.19285	1.32560	0.08907	0.13994	0.11400
BOX	375	keyboard	0.79591	-0.38154	0.15242	1.44920	0.52303	0.11961	0.20921
BOX	375	teddy bear	0.79405	-0.58817	-0.78504	2.80720	0.35568	0.24785	0.21080
BOX	375	mouse	0.72816	-0.03951	0.23310	1.31580	0.06820	0.08587	0.08400
PLANE	380	-0.00721	-0.15815	0.98739	1.54444	-0.38396	-0.16691	1.53463	0.17704	0.00953	1279	0.83989
PLANE	380	-0.02305	0.84601	0.53267	0.92312	-0.18195	0.20835	1.39422	0.41104	0.01372	5297	0.78464
PLANE	380	-0.02984	0.85614	0.51588	1.66788	0.81496	0.25476	2.85743	1.16401	0.01440	3523	0.77635
BOX	380	keyboard	0.82354	-0.37457	0.15601	1.44380	0.52662	0.12747	0.21065
BOX	380	tv	0.81798	-0.38305	-0.17422	1.53320	0.46504	0.38550	0.18602
BOX	380	cup	0.81062	0.05732	0.20257	1.30620	0.09027	0.14290	0.11000
BOX	380	teddy bear	0.59717	-0.53819	-0.77633	2.78560	0.34759	0.25129	0.16560
BOX	380	mouse	0.39693	-0.03523	0.24233	1.29760	0.06477	0.08468	0.07320
PLANE	385	-0.00341	-0.15853	0.98735	1.53903	-0.38000	-0.16850	1.53039	0.17936	0.01021	1293	0.83049
PLANE	385	-0.01514	0.85058	0.52562	1.66666	0.80285	0.30623	2.69843	1.10363	0.01342	3409	0.78835
PLANE	385	-0.00298	0.84555	0.53389	0.91199	-0.17551	0.20228	1.38684	0.40811	0.01382	5289	0.78340
BOX	385	tv	0.89383	-0.39335	-0.18304	1.53320	0.46799	0.38550	0.18720
BOX	385	keyboard	0.83860	-0.37596	0.14770	1.44380	0.52385	0.12747	0.20954
BOX	385	cup	0.77802	0.05196	0.18878	1.29760	0.08968	0.14196	0.11840
BOX	385	mouse	0.59202	-0.04021	0.22863	1.29760	0.06975	0.08717	0.09280
BOX	385	teddy bear	0.54917	-0.53551	-0.79504	2.78560	0.35294	0.24594	0.14118
PLANE	390	0.00700	-0.17096	0.98525	1.53598	-0.37914	-0.19735	1.52742	0.18213	0.01077	1312	0.82276
PLANE	390	-0.02148	0.84530	0.53386	1.65738	0.71828	0.27933	2.69113	1.16839	0.01341	3766	0.78855
PLANE	390	-0.00942	0.83714	0.54691	0.91049	-0.17125	0.18017	1.38606	0.40950	0.01379	5303	0.78383
BOX	390	tv	0.88973	-0.37852	-0.21012	1.52680	0.46897	0.38682	0.18759
BOX	390	cup	0.87307	0.05551	0.17201	1.29320	0.09186	0.13900	0.11000
BOX	390	keyboard	0.84204	-0.36325	0.12359	1.43740	0.51601	0.14070	0.20640
BOX	390	mouse	0.66262	-0.03743	0.21084	1.28780	0.06428	0.08404	0.09040
BOX	390	mouse	0.61033	0.30735	0.17229	1.36420	0.15451	0.13354	0.16160
BOX	390	teddy bear	0.60606	-0.48471	-0.84584	2.78560	0.35829	0.25129	0.14332
PLANE	395	0.02134	-0.16564	0.98596	1.53259	-0.35499	-0.20036	1.52844	0.18781	0.01174	1335	0.80979
PLANE	395	-0.02199	0.84153	0.53976	1.65856	0.70049	0.29332	2.64401	1.17146	0.01297	3697	0.79402
PLANE	395	-0.00845	0.83991	0.54265	0.89946	-0.16013	0.17341	1.38662	0.41403	0.01369	5418	0.78500
BOX	395	keyboard	0.84995	-0.35227	0.12038	1.43200	0.51132	0.13468	0.20453
BOX	395	cup	0.84328	0.06171	0.17077	1.29320	0.09434	0.14148	0.11640
BOX	395	tv	0.82187	-0.34921	-0.22184	1.52680	0.48655	0.39268	0.19462
BOX	395	mouse	0.73411	-0.03115	0.20768	1.28360	0.06653	0.08377	0.08200
BOX	395	teddy bear	0.63777	-0.42589	-0.85386	2.78560	0.35829	0.25664	0.14332
BOX	395	mouse	0.41068	0.31049	0.17229	1.34380	0.15220	0.13154	0.14840
PLANE	400	0.04546	-0.17477	0.98356	1.52563	-0.33847	-0.21647	1.52831	0.19062	0.01175	1352	0.80969
PLANE	400	-0.01203	0.83856	0.54468	1.64814	0.65191	0.28011	2.60907	1.20343	0.01292	3819	0.79467
PLANE	400	0.00130	0.83754	0.54638	0.89032	-0.14810	0.15891	1.38624	0.42021	0.01371	5521	0.78474
BOX	400	keyboard	0.86532	-0.33841	0.09679	1.44920	0.50912	0.14186	0.20365
BOX	400	tv	0.86232	-0.33602	-0.23503	1.52680	0.45431	0.38975	0.18172
BOX	400	cup	0.75493	0.07358	0.15718	1.28360	0.09364	0.14043	0.10560
BOX	400	mouse	0.72137	-0.02129	0.19537	1.28360	0.06653	0.08377	0.07960
BOX	400	teddy bear	0.68072	-0.35904	-0.89128	2.78560	0.35294	0.24594	0.14118
BOX	400	mouse	0.42670	0.32876	0.16081	1.33420	0.15624	0.13060	0.16600
BOX	400	potted plant	0.37113	-0.91114	-0.36771	1.65580	0.24476	0.64833	1.06520
PLANE	405	0.07970	-0.18604	0.97930	1.52025	-0.30240	-0.24897	1.52969	0.20444	0.01195	1393	0.80710
PLANE	405	-0.02695	0.82884	0.55883	1.63898	0.54168	0.29807	2.51691	1.20897	0.01264	4118	0.79818
PLANE	405	-0.01676	0.84069	0.54126	0.86180	-0.13528	0.10966	1.41769	0.45004	0.01407	5704	0.78041
BOX	405	keyboard	0.91268	-0.31198	0.05924	1.44920	0.51190	0.15577	0.20476
BOX	405	tv	0.87735	-0.28766	-0.27459	1.52680	0.44552	0.41027	0.17821
BOX	405	cup	0.80952	0.08437	0.13823	1.27920	0.09577	0.14240	0.10520
BOX	405	mouse	0.78387	-0.01140	0.16646	1.27920	0.06630	0.08102	0.08840
BOX	405	teddy bear	0.70960	-0.25290	-0.95110	2.76520	0.34505	0.24945	0.16560
BOX	405	cup	0.49944	0.34052	0.14646	1.32020	0.15460	0.13430	0.15280
PLANE	410	0.11586	-0.19385	0.97417	1.52123	-0.25832	-0.29380	1.53383	0.20893	0.01292	1393	0.79471
PLANE	410	-0.04141	0.82288	0.56671	1.61828	0.44098	0.25051	2.52406	1.27339	0.01310	4717	0.79240
PLANE	410	-0.03541	0.83117	0.55489	0.85359	-0.13638	0.06874	1.42663	0.45827	0.01356	5637	0.78662
BOX	410	keyboard	0.90336	-0.30161	0.00788	1.46640	0.51234	0.17732	0.28840
BOX	410	tv	0.88288	-0.26051	-0.32861	1.53960	0.45516	0.43439	0.18207
BOX	410	cup	0.79090	0.03213	-0.58808	2.27460	0.18776	0.20083	0.14000
BOX	410	mouse	0.78934	-0.01024	0.13421	1.28780	0.06922	0.08404	0.09040
BOX	410	teddy bear	0.67766	-0.14828	-0.98886	2.74480	0.34777	0.31610	0.20000
BOX	410	cup	0.63468	0.08410	0.10718	1.27500	0.09546	0.14438	0.11400
BOX	410	potted plant	0.34335	-0.86204	-0.45412	1.69360	0.39015	0.70864	0.82840
PLANE	415	-0.06367	0.80607	0.58838	1.60728	0.41213	0.23542	2.45379	1.21818	0.01288	5173	0.79512
PLANE	415	-0.05479	0.81512	0.57669	0.84130	-0.12991	0.00810	1.43505	0.46347	0.01465	5661	0.77334
PLANE	415	0.12135	-0.21657	0.96869	1.53139	-0.26681	-0.36382	1.53296	0.20597	0.01470	1422	0.77285
BOX	415	keyboard	0.91000	-0.31569	-0.05404	1.46640	0.49545	0.18857	0.28840
BOX	415	tv	0.90369	-0.25207	-0.39051	1.53320	0.45033	0.44141	0.18013
BOX	415	mouse	0.79614	-0.02631	0.08354	1.28780	0.07169	0.08157	0.13560
BOX	415	potted plant	0.69069	-0.85601	-0.50834	1.70100	0.41145	0.61379	0.75080
BOX	415	teddy bear	0.65794	-0.08901	-1.06019	2.70500	0.34273	0.34785	2.58680
BOX	415	cup	0.61067	0.07064	0.06313	1.27500	0.09791	0.13949	0.11400
BOX	415	chair	0.36042	-0.43823	0.48822	1.23300	0.51601	0.08993	1.08880
BOX	415	bottle	0.31323	-0.99329	-0.20751	1.67100	0.09944	0.22451	0.40040
PLANE	420	-0.06573	0.79136	0.60781	1.59097	0.34404	0.25395	2.32412	1.08121	0.01137	5313	0.81467
PLANE	420	-0.05782	0.79914	0.59836	0.82864	-0.13690	-0.05248	1.44174	0.46796	0.01431	5518	0.77749
PLANE	420	0.14327	-0.24014	0.96011	1.53406	-0.25702	-0.42473	1.52992	0.20741	0.01494	1428	0.76990
BOX	420	tv	0.91660	-0.24369	-0.45482	1.52680	0.45138	0.46008	0.18055
BOX	420	keyboard	0.90935	-0.30696	-0.11357	1.47180	0.50576	0.19492	0.29080
BOX	420	mouse	0.78664	-0.03249	0.03163	1.28780	0.07417	0.08157	0.16800
BOX	420	cup	0.72591	0.05651	0.01062	1.28780	0.11372	0.13842	0.14200
BOX	420	potted plant	0.63135	-0.82256	-0.51869	1.64080	0.40318	0.52908	0.55080
BOX	420	chair	0.54458	-0.45310	0.44989	1.21260	0.52842	0.14895	0.21137
BOX	420	bottle	0.33231	-0.97352	-0.26799	1.64840	0.11076	0.18983	0.51400
PLANE	425	-0.07311	0.77290	0.63030	1.57870	0.39728	0.18615	2.32249	1.07777	0.01161	5988	0.81161
PLANE	425	-0.06691	0.78254	0.61900	0.81309	-0.14874	-0.11511	1.44301	0.46684	0.01391	5388	0.78230
PLANE	425	0.15338	-0.24677	0.95686	1.53663	-0.26699	-0.45895	1.53034	0.21441	0.01522	1281	0.76662
BOX	425	keyboard	0.91563	-0.33098	-0.17854	1.47180	0.50858	0.20057	0.30160
BOX	425	tv	0.88844	-0.25541	-0.51049	1.52680	0.45724	0.44250	0.18290
BOX	425	mouse	0.84064	-0.05597	-0.02274	1.28780	0.07169	0.08157	0.16800
BOX	425	chair	0.61242	-0.46598	0.41439	1.20080	0.56708	0.20512	0.22683
PLANE	430	-0.05432	0.65237	0.75595	1.17196	-0.43434	0.30538	1.25556	0.25962	0.00879	1286	0.85051
PLANE	430	-0.06357	0.75043	0.65788	1.56543	0.38404	0.15319	2.24187	1.00552	0.01212	6520	0.80491
PLANE	430	-0.04446	0.74418	0.66650	0.82377	-0.16344	-0.15862	1.40217	0.43413	0.01428	5174	0.77787
BOX	430	keyboard	0.92799	-0.33804	-0.25340	1.47180	0.51706	0.19774	0.30360
BOX	430	tv	0.89151	-0.26973	-0.55089	1.53320	0.45621	0.36196	0.18249
BOX	430	cup	0.76146	0.01444	-0.11136	1.28360	0.12321	0.13550	0.19800
BOX	430	mouse	0.73765	-0.06586	-0.08701	1.28780	0.07664	0.08157	0.14640
BOX	430	chair	0.62099	-0.46713	0.37982	1.20080	0.56477	0.27427	0.22591
PLANE	435	-0.06278	0.73800	0.67187	1.54853	0.35343	0.13527	2.18925	0.95302	0.01146	7079	0.81350
PLANE	435	-0.05600	0.74724	0.66219	0.78332	-0.15997	-0.23272	1.43202	0.45571	0.01436	5184	0.77684
PLANE	435	-0.00117	0.40977	0.91219	1.21548	-0.40266	0.11370	1.28090	0.43459	0.01872	1589	0.72757
BOX	435	tv	0.89447	-0.31535	-0.57443	1.53320	0.45327	0.31488	0.18131
BOX	435	keyboard	0.88985	-0.38043	-0.30454	1.46640	0.52361	0.19983	0.30160
BOX	435	mouse	0.74956	-0.10261	-0.13107	1.28360	0.08132	0.08130	0.14640
BOX	435	cup	0.73339	-0.02972	-0.15222	1.27500	0.14196	0.13949	0.17000
BOX	435	chair	0.68258	-0.48364	0.36024	1.19320	0.52226	0.31146	0.22360
PLANE	440	-0.05757	0.73035	0.68064	1.54488	0.34515	0.11419	2.17641	0.93884	0.01148	7662	0.81330
PLANE	440	-0.05251	0.73839	0.67233	0.77890	-0.18882	-0.24709	1.41513	0.43585	0.01425	4957	0.77816
PLANE	440	0.02866	0.41832	0.90785	1.18937	-0.43667	0.12242	1.26748	0.41835	0.01875	1488	0.72732
BOX	440	keyboard	0.89197	-0.42862	-0.31232	1.44380	0.50722	0.19398	0.21720
BOX	440	tv	0.89110	-0.37834	-0.58415	1.52020	0.44067	0.28303	0.17627
BOX	440	mouse	0.76219	-0.14792	-0.14316	1.27060	0.07562	0.07804	0.06000
BOX	440	cup	0.75067	-0.07571	-0.16821	1.26640	0.14101	0.14341	0.10520
BOX	440	chair	0.45125	-0.50105	0.35681	1.18560	0.47796	0.30720	0.22600
PLANE	445	-0.03818	0.73935	0.67224	1.55230	0.36271	0.11166	2.20693	0.95988	0.01117	7612	0.81734
PLANE	445	-0.03525	0.74659	0.66435	0.78530	-0.20671	-0.22264	1.42129	0.43914	0.01399	4935	0.78142
PLANE	445	-0.01941	0.38169	0.92409	1.23410	-0.42916	0.05268	1.30471	0.48187	0.01958	1524	0.71862
BOX	445	tv	0.90815	-0.41336	-0.56373	1.52020	0.44067	0.32388	0.17627
BOX	445	keyboard	0.90460	-0.45155	-0.26955	1.43740	0.50497	0.17657	0.20199
BOX	445	cup	0.77019	-0.07614	-0.13761	1.25340	0.10347	0.14194	0.08400
BOX	445	mouse	0.70064	-0.16255	-0.11511	1.27060	0.07562	0.08048	0.06000
BOX	445	cup	0.47666	0.18260	-0.11957	1.27920	0.14980	0.12767	0.13560
BOX	445	chair	0.31549	-0.50332	0.38070	1.18560	0.47341	0.25942	0.19160
PLANE	450	0.00502	0.65851	0.75256	1.14869	-0.47464	0.30135	1.26585	0.27842	0.00700	896	0.87714
PLANE	450	-0.04231	0.74890	0.66134	1.57554	0.40317	0.11220	2.28110	1.01716	0.01246	7351	0.80050
PLANE	450	-0.02197	0.73770	0.67477	0.83097	-0.22287	-0.14152	1.37895	0.40370	0.01429	4813	0.77776
PLANE	450	0.10323	-0.31452	0.94362	1.54381	-0.43069	-0.49152	1.51934	0.21378	0.01578	1029	0.76012
BOX	450	keyboard	0.89641	-0.46465	-0.21948	1.44380	0.51831	0.18567	0.20732
BOX	450	tv	0.89441	-0.42941	-0.54038	1.52020	0.44359	0.37640	0.17744
BOX	450	mouse	0.86149	-0.17841	-0.06756	1.27060	0.07805	0.08292	0.06000
BOX	450	chair	0.44388	-0.51357	0.40346	1.18560	0.45293	0.21846	0.18117
BOX	450	mouse	0.30429	0.16242	-0.06901	1.27500	0.14931	0.12481	0.13560
PLANE	455	-0.03998	0.78114	0.62308	1.54789	-0.43792	0.45797	1.88201	0.38196	0.00820	2419	0.85915
PLANE	455	-0.04310	0.77445	0.63116	0.81434	-0.22323	-0.12286	1.42573	0.44442	0.01272	4938	0.79715
PLANE	455	-0.00748	0.76631	0.64242	1.61690	0.92689	-0.11185	2.66109	1.04306	0.01273	4825	0.79712
PLANE	455	0.14307	-0.27531	0.95065	1.51165	-0.39393	-0.46046	1.51605	0.21972	0.01376	1226	0.78420
BOX	455	keyboard	0.90650	-0.45526	-0.17163	1.44920	0.50912	0.18914	0.20640
BOX	455	tv	0.89541	-0.40898	-0.51121	1.52020	0.44943	0.43475	0.17977
BOX	455	mouse	0.86581	-0.16987	-0.02244	1.27060	0.07562	0.08536	0.07080
BOX	455	cup	0.67309	-0.07974	-0.04740	1.25340	0.10106	0.13953	0.09240
BOX	455	chair	0.49297	-0.52831	0.42437	1.19320	0.43293	0.17863	0.17317
BOX	455	cup	0.40521	0.17466	-0.02129	1.27500	0.14931	0.12725	0.13360
PLANE	460	-0.03227	0.77890	0.62632	1.60586	0.44859	0.14158	2.41101	1.12986	0.01210	6320	0.80511
PLANE	460	-0.02515	0.78563	0.61818	0.83749	-0.19530	-0.06430	1.42853	0.45505	0.01416	5390	0.77927
PLANE	460	0.14367	-0.26271	0.95412	1.50044	-0.40180	-0.43373	1.51367	0.20860	0.01470	1405	0.77279
BOX	460	keyboard	0.91782	-0.44109	-0.10032	1.44380	0.50445	0.18567	0.20178
BOX	460	tv	0.90792	-0.39564	-0.44804	1.51380	0.44172	0.45617	0.17669
BOX	460	mouse	0.75296	-0.16024	0.04069	1.26200	0.07753	0.08478	0.06000
BOX	460	cup	0.72114	-0.07203	0.01744	1.24480	0.10037	0.14335	0.09040
BOX	460	potted plant	0.54092	-0.88233	-0.49514	1.62040	0.25819	0.55671	0.40240
BOX	460	chair	0.43687	-0.52891	0.46557	1.20500	0.44646	0.11102	0.17858
PLANE	465	-0.02722	0.79537	0.60552	1.61489	0.41658	0.21508	2.40318	1.11261	0.01197	5485	0.80679
PLANE	465	0.17662	-0.23960	0.95467	1.45961	-0.39661	-0.37430	1.50835	0.20777	0.01263	1425	0.79837
PLANE	465	-0.01649	0.80239	0.59657	0.84755	-0.18601	0.00044	1.41495	0.45057	0.01414	5509	0.77957
BOX	465	keyboard	0.89688	-0.43693	-0.04351	1.44380	0.51276	0.18844	0.22800
BOX	465	tv	0.88174	-0.39712	-0.38854	1.50840	0.44015	0.44296	0.17606
BOX	465	potted plant	0.74533	-0.86271	-0.46031	1.61280	0.28794	0.62530	0.38920
BOX	465	mouse	0.62716	-0.15795	0.09334	1.25340	0.07940	0.09382	0.08360
BOX	465	cup	0.59558	-0.06922	0.06721	1.23740	0.09977	0.13775	0.09680
BOX	465	teddy bear	0.36645	-0.18508	-1.09653	2.70500	0.34792	0.34785	0.19160
PLANE	470	-0.03047	0.81437	0.57955	0.85706	-0.19973	0.05463	1.39158	0.44298	0.01233	5493	0.80217
PLANE	470	0.17563	-0.22194	0.95911	1.43867	-0.38677	-0.31611	1.49768	0.22147	0.01279	1497	0.79634
PLANE	470	-0.03532	0.80252	0.59558	1.63370	0.56470	0.17503	2.54065	1.18386	0.01350	5255	0.78735
BOX	470	keyboard	0.90901	-0.44646	0.00627	1.42120	0.51019	0.18549	0.20880
BOX	470	tv	0.90879	-0.39949	-0.33644	1.49560	0.43641	0.44494	0.17457
BOX	470	mouse	0.85341	-0.16543	0.13727	1.23740	0.07839	0.08788	0.07560
BOX	470	potted plant	0.72794	-0.86443	-0.43484	1.59880	0.26702	0.65670	0.75760
BOX	470	cup	0.67297	-0.07391	0.11163	1.21680	0.09577	0.14713	0.09720
PLANE	475	-0.01995	0.82269	0.56815	0.85941	-0.18687	0.08833	1.37818	0.44259	0.01283	5723	0.79581
PLANE	475	0.17483	-0.21089	0.96175	1.42641	-0.38443	-0.28221	1.49114	0.21884	0.01348	1455	0.78764
PLANE	475	-0.02345	0.81295	0.58186	1.63196	0.60748	0.16362	2.60063	1.18717	0.01355	4655	0.78679
BOX	475	tv	0.87842	-0.39233	-0.30090	1.49020	0.43484	0.43761	0.17393
BOX	475	keyboard	0.86260	-0.43396	0.03614	1.41600	0.51376	0.19025	0.23240
BOX	475	mouse	0.69448	-0.15547	0.16521	1.22440	0.07992	0.08930	0.08200
BOX	475	cup	0.63799	-0.06163	0.13715	1.20500	0.09484	0.13877	0.10120
BOX	475	potted plant	0.59699	-0.85333	-0.40864	1.59240	0.28124	0.70297	0.84600
PLANE	480	0.26088	-0.20129	0.94415	1.35919	-0.36862	-0.26604	1.48473	0.20134	0.01022	1378	0.83029
PLANE	480	-0.01591	0.81551	0.57852	1.63840	0.68388	0.15501	2.63234	1.18132	0.01350	4303	0.78744
PLANE	480	-0.00896	0.82638	0.56304	0.86176	-0.16863	0.10659	1.37144	0.44368	0.01365	5947	0.78557
