# wme_scene_export  D:\Program Files\Slam-Model\data\rgbd_dataset_freiburg1_360
# 좌표계는 카메라 좌표계. 뷰어가 각 시스템의 추정 포즈로 옮긴다.
# PLANE	frame	nx	ny	nz	d	cx	cy	cz	extent	rms	inliers	conf
# BOX	frame	class	conf	cx	cy	cz	sx	sy	sz
BOX	460	tv	0.38093	-0.03401	0.27878	3.11740	0.62673	0.41648	0.38800
BOX	460	chair	0.35209	-0.43893	0.62071	1.59740	0.26247	0.13609	2.02480
BOX	460	laptop	0.32165	-0.03967	0.29719	3.08920	0.62106	0.45459	0.38800
PLANE	465	0.10998	0.95571	0.27300	0.81479	0.14153	0.35557	1.68280	0.60447	0.01624	3554	0.75484
PLANE	465	-0.94309	-0.00966	0.33241	2.35900	-1.45340	-0.30279	2.96443	0.53377	0.01789	2049	0.73648
PLANE	465	0.04126	0.02073	0.99893	2.71453	0.59028	-0.36828	2.70069	0.59620	0.02089	688	0.70529
PLANE	465	0.09097	0.04737	0.99473	2.95609	0.01549	-0.51007	2.99463	0.68134	0.02109	568	0.70331
PLANE	465	-0.02759	-0.04420	0.99864	2.84695	0.11296	-0.42472	2.83515	0.57978	0.02229	636	0.69165
BOX	465	chair	0.66767	-0.55317	0.46995	1.55400	0.35147	0.40018	0.53880
BOX	465	tv	0.63385	-0.27555	-0.23216	3.08920	0.62703	0.43664	0.32960
BOX	465	keyboard	0.60622	0.01747	0.34807	2.07380	0.53718	0.44169	1.20040
BOX	465	tv	0.36798	0.96787	-0.93705	2.76840	1.48238	0.85228	0.59295
BOX	465	laptop	0.32260	0.02135	0.34406	2.06180	0.53408	0.45909	1.29880
BOX	465	mouse	0.31010	0.69451	0.46442	1.21640	0.11757	0.12483	0.14280
BOX	465	laptop	0.30399	-0.27555	-0.21721	3.08920	0.62703	0.46655	0.32960
PLANE	470	0.09013	0.90411	0.41769	0.72869	-0.04256	0.16998	1.38582	0.55595	0.01468	6439	0.77305
PLANE	470	-0.92173	-0.08231	0.37901	2.67075	-1.57079	-0.77406	3.05854	0.30349	0.01918	660	0.72273
PLANE	470	0.09127	-0.00860	0.99579	2.83664	-0.16784	-0.75621	2.85749	0.42902	0.02161	421	0.69826
PLANE	470	0.06377	0.01406	0.99787	2.69852	0.15802	-0.74257	2.70465	0.63103	0.02176	822	0.69681
PLANE	470	0.02887	0.12346	0.99193	2.47155	0.03603	-0.51357	2.55453	1.06950	0.02213	570	0.69322
BOX	470	tv	0.66978	-0.49819	-0.82351	2.95740	0.64601	0.48673	0.25840
BOX	470	laptop	0.62946	-0.14894	-0.08835	2.19240	0.52976	0.48817	1.25080
BOX	470	chair	0.56355	-0.66726	0.18841	1.54000	0.37212	0.46218	1.90600
BOX	470	tv	0.52966	-0.79547	-1.29305	2.95740	1.30917	0.32639	0.52367
BOX	470	tv	0.43285	0.80859	-0.19684	1.53300	0.28153	0.61739	0.90480
BOX	470	keyboard	0.34711	-0.14167	-0.08568	2.17840	0.53059	0.48084	1.21640
PLANE	475	0.10871	0.82327	0.55715	0.67021	-0.08410	0.01452	1.19787	0.55383	0.01480	9578	0.77163
BOX	475	laptop	0.76488	-0.26761	-0.46035	2.06180	0.50618	0.47107	1.25440
BOX	475	book	0.69518	-0.21256	0.19773	0.92680	0.27232	0.23867	0.28760
BOX	475	book	0.64903	0.03558	0.21923	0.78800	0.30466	0.22581	0.21120
BOX	475	tv	0.62548	-0.69257	-1.29592	2.95740	0.70318	0.32067	0.63920
BOX	475	chair	0.61793	-0.72872	-0.08798	1.47460	0.35917	0.43684	0.51480
BOX	475	book	0.35381	0.36630	0.22055	0.79000	0.24587	0.19426	0.18320
BOX	475	keyboard	0.32710	-0.27001	-0.45370	2.04980	0.50323	0.46039	1.18000
PLANE	480	0.10642	0.73308	0.67176	0.61437	-0.07225	-0.03918	0.96877	0.41839	0.01423	10649	0.77846
BOX	480	book	0.66282	-0.29477	0.02234	0.90960	0.27782	0.22191	0.25960
BOX	480	laptop	0.50741	-0.36801	-0.62811	1.61140	0.40806	0.32448	0.67160
BOX	480	book	0.47001	-0.03184	0.05986	0.77900	0.29063	0.20815	0.18720
BOX	480	book	0.36408	0.32417	0.04737	0.79720	0.29280	0.17597	0.16120
PLANE	485	0.15102	0.61554	0.77350	0.57970	-0.09683	-0.12172	0.86522	0.35017	0.01418	9037	0.77910
BOX	485	book	0.62448	0.29487	-0.11065	0.76900	0.29136	0.16974	0.14080
BOX	485	book	0.60227	-0.32776	-0.11158	0.87560	0.27420	0.21870	0.22320
BOX	485	book	0.59519	-0.05963	-0.07027	0.75900	0.29638	0.19252	0.14280
PLANE	490	0.12160	0.51977	0.84561	1.27825	-0.08299	0.37000	1.29614	0.45490	0.01096	4331	0.82020
PLANE	490	0.12950	0.41590	0.90014	0.59394	-0.06479	-0.13019	0.72930	0.24283	0.01761	6804	0.73948
BOX	490	book	0.53930	-0.09800	-0.17203	0.71760	0.28576	0.19035	0.11430
PLANE	495	0.11787	0.45051	0.88495	1.26193	-0.03776	0.32275	1.26671	0.43640	0.01101	5616	0.81950
PLANE	495	0.10774	0.27235	0.95615	0.60159	-0.09404	-0.15915	0.68511	0.20532	0.01871	6003	0.72765
BOX	495	book	0.31876	-0.12917	-0.22666	0.67740	0.28547	0.18756	0.11419
PLANE	500	0.09765	0.45509	0.88507	1.27174	0.04242	0.33249	1.26123	0.41939	0.01121	5010	0.81686
PLANE	500	0.04217	0.24245	0.96925	0.61806	-0.09255	-0.13799	0.67622	0.20585	0.01770	6352	0.73855
BOX	500	laptop	0.52229	-0.20754	-0.11983	0.67040	0.40563	0.39201	0.16225
BOX	500	book	0.44821	-0.17332	-0.19012	0.67340	0.28508	0.20210	0.11403
BOX	500	book	0.35575	0.18977	-0.21940	0.68960	0.46657	0.24034	0.18663
BOX	500	book	0.34530	0.14578	-0.26212	0.68960	0.27461	0.15489	0.10984
PLANE	505	0.05860	0.57678	0.81480	1.32556	0.42012	0.38391	1.32488	0.22863	0.01155	1838	0.81236
PLANE	505	-0.03897	0.37929	0.92446	0.65484	-0.05536	-0.02220	0.71513	0.24977	0.01743	7943	0.74154
PLANE	510	-0.00365	0.76637	0.64239	0.60186	-0.06270	-0.00845	0.94663	0.41358	0.02136	10096	0.70066
BOX	510	person	0.42567	-0.56222	-0.34091	1.17920	0.32825	0.47490	0.36800
BOX	510	book	0.33676	-0.28057	0.18401	0.66840	0.26229	0.19801	0.14480
PLANE	515	0.02276	-0.03249	0.99921	1.66042	0.57137	-0.20783	1.64196	0.33272	0.01925	949	0.72203
PLANE	515	0.01192	0.78707	0.61675	0.78871	-0.04957	0.12362	1.12200	0.51699	0.02005	5041	0.71381
BOX	515	teddy bear	0.84250	0.74415	-0.20455	1.64260	0.54615	0.80147	0.21846
PLANE	520	-0.03614	0.12286	0.99177	1.67433	0.52336	0.14349	1.68953	0.34212	0.01907	1011	0.72389
PLANE	520	-0.09146	-0.05383	0.99435	3.00706	0.01161	-0.66889	2.98900	0.44710	0.01908	448	0.72377
PLANE	520	-0.01294	0.05402	0.99846	2.53779	-0.75237	-0.44802	2.55620	0.67294	0.02081	563	0.70612
PLANE	520	-0.05301	0.03338	0.99804	2.71346	-0.60840	-0.55198	2.70494	0.56569	0.02388	586	0.67680
PLANE	520	-0.11766	-0.10114	0.98789	3.12586	0.42138	-0.79723	3.13274	0.36496	0.02083	370	0.65296
PLANE	520	-0.02612	0.04779	0.99852	2.83529	-0.13871	-0.56697	2.86301	0.53532	0.02206	361	0.62623
BOX	520	teddy bear	0.82719	0.74048	0.13676	1.71500	0.62990	0.78699	0.27360
PLANE	525	-0.01513	0.02442	0.99959	2.57427	-0.74363	0.05713	2.56268	0.79776	0.02030	565	0.71128
PLANE	525	0.01992	-0.00920	0.99976	2.83465	-0.56443	-0.34842	2.84338	0.54305	0.02105	678	0.70372
PLANE	525	-0.07218	-0.00599	0.99737	3.01402	-0.59470	-0.50399	2.97589	0.78682	0.02109	589	0.70331
PLANE	525	-0.02687	0.03954	0.99886	2.74005	-0.76450	-0.26651	2.73317	0.64668	0.02223	796	0.69228
PLANE	525	-0.07008	-0.06257	0.99558	3.12414	0.26852	-0.39446	3.13213	0.72285	0.02291	382	0.65490
PLANE	525	-0.06020	-0.03363	0.99762	3.27759	0.58694	-0.53490	3.30280	0.51463	0.02268	374	0.64322
BOX	525	chair	0.53824	-0.31860	0.30762	1.33300	0.29891	0.51878	1.17440
PLANE	530	0.00069	0.01363	0.99991	2.54619	-0.74772	0.36617	2.54195	0.87654	0.01986	670	0.71567
PLANE	530	-0.04478	0.02005	0.99880	3.15238	-0.27396	-0.53145	3.15456	0.96594	0.02041	719	0.71009
PLANE	530	0.00112	0.00270	1.00000	2.97935	-0.53492	-0.20613	2.98052	0.97796	0.02043	790	0.70993
PLANE	530	0.00684	0.02149	0.99975	2.86827	-0.73391	-0.27446	2.87992	0.75278	0.02182	1124	0.69620
PLANE	530	-0.06287	0.00973	0.99797	3.22964	0.42663	-0.08503	3.26391	0.78991	0.02272	536	0.68753
PLANE	530	-0.02859	0.01313	0.99951	2.72783	-0.72234	0.11970	2.70695	0.78233	0.02421	543	0.67379
BOX	530	cat	0.35740	0.09100	0.63896	2.56440	0.41641	0.34757	1.06960
PLANE	535	-0.04255	-0.98862	0.14428	1.41997	-0.21220	-1.01964	2.79250	0.69066	0.01251	1116	0.79984
PLANE	535	-0.00427	-0.01669	0.99985	2.84894	-0.37155	-0.02942	2.84729	1.00785	0.02020	881	0.71226
PLANE	535	0.00533	0.01371	0.99989	2.96878	-0.53356	-0.06161	2.97279	0.87304	0.02102	1164	0.70407
PLANE	535	-0.05386	0.05164	0.99721	3.26763	0.12691	0.02302	3.28243	1.01100	0.02145	760	0.69977
PLANE	535	-0.02138	0.01151	0.99971	3.14834	-0.38171	-0.02863	3.14143	1.03006	0.02154	860	0.69890
PLANE	535	-0.01549	-0.00019	0.99988	2.73146	-0.52355	-0.29936	2.72362	1.12781	0.02339	801	0.68128
PLANE	540	-0.05756	-0.96836	0.24282	1.31696	-0.18085	-0.71848	2.51543	0.73984	0.00983	4393	0.83569
PLANE	540	-0.52574	0.17538	0.83237	2.86429	-0.71289	0.30451	2.92669	0.63586	0.01982	863	0.71609
PLANE	540	-0.06602	0.04988	0.99657	3.30791	-0.36933	0.12700	3.28847	0.77009	0.02031	427	0.71110
PLANE	540	0.87243	-0.01992	0.48833	2.17014	0.90141	-0.02337	2.83262	0.74278	0.02197	1546	0.69469
PLANE	540	0.00722	-0.01178	0.99990	2.84276	-0.80667	0.33474	2.85280	0.63126	0.02215	502	0.69299
PLANE	540	0.00304	0.04034	0.99918	2.99702	-0.96404	0.21264	2.99383	0.60097	0.02332	670	0.68195
PLANE	545	-0.05557	-0.94719	0.31582	1.28046	-0.19186	-0.55749	2.34869	0.74926	0.00886	5910	0.84941
PLANE	545	0.82551	0.00328	0.56437	2.16676	0.82583	0.12102	2.63058	0.65790	0.02134	2197	0.70082
PLANE	545	-0.00094	0.06273	0.99803	3.00847	-1.25557	0.24077	2.99808	0.39871	0.02157	405	0.69866
PLANE	550	-0.04793	-0.97192	0.23038	1.24721	-0.32258	-0.68638	2.45095	0.70161	0.00990	4202	0.83477
PLANE	550	0.75903	0.01759	0.65081	2.21181	0.70535	-0.08156	2.57810	0.53515	0.01451	1240	0.77504
PLANE	550	-0.70870	0.20841	0.67402	2.88721	-1.34037	0.32183	2.77470	0.48073	0.01959	1391	0.71852
PLANE	550	0.75783	-0.00118	0.65246	2.15752	0.68242	0.12656	2.51437	0.75025	0.01989	3221	0.71537
PLANE	555	-0.04064	-0.99712	0.06400	1.30775	-0.77121	-1.09344	2.90824	0.41869	0.01060	796	0.82510
PLANE	555	0.71555	-0.01240	0.69846	2.14870	0.68228	0.06157	2.37848	0.63063	0.01331	5041	0.78981
PLANE	555	0.72177	-0.03804	0.69109	2.06641	0.10079	-0.51115	2.85670	0.81339	0.01701	1463	0.74613
PLANE	555	-0.66704	0.09526	0.73891	2.99267	-1.03368	0.08823	3.10561	0.94923	0.01934	2777	0.72108
PLANE	560	0.66849	-0.12982	0.73230	2.11912	0.60915	-0.08713	2.32226	0.55650	0.01460	4710	0.77401
PLANE	560	-0.72120	0.00927	0.69267	3.01628	-0.98002	-0.18382	3.33665	0.83189	0.01916	1804	0.72291
PLANE	560	-0.01401	0.04121	0.99905	1.82647	0.20664	0.29470	1.81894	0.69496	0.02313	970	0.68367
BOX	560	dog	0.68538	-0.01699	0.51560	1.89280	0.64398	0.59371	1.33720
PLANE	565	0.66268	-0.21617	0.71703	2.10907	0.64304	0.10905	2.37999	0.42655	0.01593	1844	0.75832
PLANE	565	-0.74220	-0.03435	0.66930	3.04197	-1.07887	-0.41042	3.32754	0.60006	0.02040	1179	0.71024
PLANE	565	0.00659	0.01507	0.99986	1.83283	0.02467	0.18559	1.83012	0.50756	0.02161	821	0.69826
PLANE	565	0.72192	-0.11002	0.68318	1.99708	0.61281	-0.27929	2.23068	0.52154	0.02198	2480	0.69467
BOX	565	teddy bear	0.84180	-0.07877	0.30326	1.88280	0.61146	0.76921	1.25080
PLANE	570	0.01145	0.94758	0.31930	0.71477	-0.35835	0.27000	1.45012	0.54919	0.01528	2741	0.76590
PLANE	570	-0.75965	-0.08443	0.64483	3.02892	-1.11080	-0.77911	3.28663	0.56929	0.01821	1052	0.73301
PLANE	570	0.72635	-0.18791	0.66114	2.05893	0.64800	-0.07582	2.38075	0.41260	0.02003	1298	0.71400
PLANE	570	0.01640	0.01913	0.99968	1.83594	-0.05646	-0.02244	1.83788	0.42708	0.02222	872	0.69228
PLANE	570	0.72846	-0.06299	0.68219	1.98092	0.64589	-0.25741	2.19031	0.56726	0.02280	1928	0.68678
BOX	570	teddy bear	0.87021	-0.11153	0.05172	1.88280	0.61146	0.72546	1.27880
BOX	570	book	0.32522	-0.98535	0.15670	1.85260	0.31157	0.17935	0.44440
PLANE	575	0.06761	0.88285	0.46476	1.45116	0.48540	0.49477	2.11191	0.37500	0.01122	1179	0.81677
PLANE	575	0.04377	0.88805	0.45767	0.71218	-0.28115	0.12231	1.34568	0.56793	0.01659	3812	0.75081
PLANE	575	0.73934	-0.06419	0.67026	1.96374	0.64976	-0.28900	2.18541	0.56306	0.02194	1774	0.69501
PLANE	575	-0.00013	0.66260	0.74898	1.80144	0.31163	0.28941	2.14923	0.74764	0.02197	1305	0.69476
BOX	575	teddy bear	0.86167	-0.15619	-0.18426	1.87280	0.61907	0.74336	1.46400
PLANE	580	0.05961	0.82676	0.55938	1.40662	0.43845	0.38788	1.89460	0.41871	0.00892	3648	0.84857
PLANE	580	0.01457	0.84894	0.52829	0.65498	-0.31441	0.01111	1.23064	0.54277	0.01692	4933	0.74712
PLANE	580	-0.02592	-0.00924	0.99962	1.80586	-0.19191	-0.41871	1.79770	0.36800	0.02195	704	0.69496
PLANE	580	0.71884	-0.02763	0.69463	1.97520	0.62525	-0.43152	2.17932	0.42902	0.02231	1130	0.69150
BOX	580	mouse	0.90593	-0.12363	0.06269	1.09060	0.10541	0.10558	0.34360
BOX	580	teddy bear	0.48051	-0.25079	-0.43894	1.82360	0.64511	0.76974	0.90280
BOX	580	dining table	0.37818	-0.28966	0.12248	1.09660	0.77162	0.67944	1.55400
PLANE	585	0.05152	0.76631	0.64040	1.36882	0.36606	0.26436	1.79167	0.45953	0.00881	5288	0.85018
PLANE	585	-0.00364	0.79338	0.60871	0.62651	-0.26261	-0.08023	1.13225	0.50035	0.01634	5096	0.75369
BOX	585	mouse	0.83097	-0.17501	-0.07624	1.06960	0.10752	0.10976	0.33000
BOX	585	dining table	0.53858	-0.29550	0.07405	1.02840	0.67592	0.72281	1.29480
BOX	585	person	0.50018	-0.38306	-0.57331	1.75920	0.72775	0.58587	0.29160
BOX	585	book	0.32481	-0.37523	0.17532	0.77600	0.20551	0.27045	0.22920
PLANE	590	0.02585	0.69671	0.71689	1.34552	0.29477	0.14273	1.72755	0.50622	0.00983	7136	0.83572
PLANE	590	-0.02074	0.73112	0.68194	0.60130	-0.37103	-0.08922	0.96614	0.26798	0.01402	3906	0.78104
BOX	590	person	0.44313	-0.55850	-0.64619	1.64960	0.91519	0.33218	0.43440
PLANE	595	0.03829	0.61890	0.78454	1.32114	0.24962	0.04884	1.63326	0.52825	0.00937	9108	0.84221
PLANE	595	-0.00330	0.64097	0.76756	0.59384	-0.37756	-0.18773	0.92883	0.22989	0.01309	3321	0.79255
BOX	595	laptop	0.37699	-0.34213	0.16563	1.02220	0.57502	0.53043	1.10560
PLANE	600	0.03567	0.54418	0.83821	1.30829	0.17523	-0.02182	1.56752	0.55232	0.00692	11336	0.87848
BOX	600	laptop	0.59935	-0.44713	0.15874	1.22940	0.62028	0.70936	0.91080
PLANE	605	0.03743	0.57274	0.81889	1.32967	0.13268	-0.01639	1.62915	0.57637	0.00810	11610	0.86052
PLANE	610	0.01015	0.69008	0.72366	1.38303	0.06879	0.14464	1.77226	0.60819	0.01204	9873	0.80595
PLANE	610	-0.00267	0.06910	0.99761	2.17743	0.16152	-0.65670	2.22857	0.55450	0.02340	820	0.68123
BOX	610	knife	0.49074	-0.52314	0.47259	1.43840	0.21410	0.28965	0.22720
BOX	610	mouse	0.30131	-0.56234	-0.12590	0.96600	0.06536	0.11596	0.17480
PLANE	615	0.01618	0.80018	0.59954	1.40827	-0.00689	0.33897	1.89669	0.62801	0.00845	7788	0.85542
PLANE	615	0.17840	-0.55096	0.81524	2.21063	0.41340	-0.58450	2.22614	0.52007	0.01422	3288	0.77851
PLANE	615	0.01451	0.02082	0.99968	2.25407	-0.37383	-0.39737	2.26850	0.41984	0.01980	613	0.71632
BOX	615	suitcase	0.65470	0.38727	-0.15054	2.11200	0.41235	0.49481	0.48640
BOX	615	suitcase	0.32457	-0.39292	-0.23448	2.29300	0.67375	0.51057	0.26950
PLANE	620	0.00157	0.86629	0.49953	1.47547	-0.06077	0.47296	2.13367	0.67428	0.01141	3278	0.81425
PLANE	620	0.13486	-0.54751	0.82586	2.08911	0.01171	-0.48809	2.20413	0.70208	0.01976	4165	0.71678
PLANE	620	0.00695	0.06308	0.99798	2.09477	0.03413	-0.26845	2.11574	0.66001	0.02091	779	0.70508
PLANE	620	0.00535	-0.04734	0.99886	2.27134	-0.18321	-0.38071	2.25686	0.65019	0.02208	1938	0.69363
PLANE	620	-0.02209	0.69276	0.72083	1.77463	-0.05540	0.49037	1.98896	0.66761	0.02267	2933	0.68808
BOX	620	suitcase	0.45815	0.21376	0.30746	2.11200	0.30212	0.20038	0.12880
PLANE	625	0.04058	-0.31838	0.94710	2.11807	-0.01615	-0.49284	2.07140	0.51042	0.01289	3122	0.79506
PLANE	625	0.03508	-0.25959	0.96508	2.22365	-0.13794	0.13454	2.34531	0.80460	0.01578	5371	0.76008
PLANE	625	0.01195	-0.01615	0.99980	2.09834	-0.18568	-0.05522	2.10009	0.81815	0.02223	3668	0.69227
PLANE	630	-0.02130	-0.15115	0.98828	2.13036	-0.18439	-0.26889	2.11052	0.56334	0.01254	7095	0.79954
PLANE	630	-0.03259	-0.14868	0.98835	2.20749	0.06475	0.14875	2.25802	0.93676	0.01323	6662	0.79078
PLANE	635	-0.06188	-0.01391	0.99799	2.15286	-0.19645	0.04203	2.14561	0.55975	0.00985	6797	0.83537
PLANE	635	-0.07319	-0.01874	0.99714	2.22076	-0.03790	-0.08640	2.22272	0.99003	0.01515	7830	0.76747
BOX	635	toilet	0.47840	0.73832	0.61495	1.88280	0.41856	0.39372	0.35760
PLANE	640	-0.07450	0.05439	0.99574	2.28134	0.49236	-0.32434	2.34566	0.52253	0.01057	2635	0.82551
PLANE	640	-0.06888	0.05967	0.99584	2.16353	-0.27542	0.21056	2.14091	0.64475	0.01763	7021	0.73933
PLANE	640	-0.05578	0.01338	0.99835	2.25259	-0.03771	-0.19708	2.25684	0.85718	0.02427	4561	0.67323
BOX	640	refrigerator	0.57918	-0.27132	0.35474	2.13820	1.60373	1.09297	0.64149
PLANE	645	0.98367	-0.02634	0.17807	1.39446	1.03788	0.09291	2.11139	0.35160	0.00961	684	0.83874
PLANE	645	-0.11429	0.28974	0.95026	2.19739	-0.15431	0.34630	2.18827	0.72126	0.01663	1694	0.75041
PLANE	645	-0.07511	0.05715	0.99554	2.33976	0.27717	-0.21057	2.38326	0.66266	0.01908	3895	0.72382
PLANE	645	-0.05925	0.10590	0.99261	2.17163	-0.33500	0.32773	2.13284	0.65601	0.02077	4028	0.70655
PLANE	645	-0.07394	0.06949	0.99484	2.26981	-0.16738	-0.19429	2.28272	0.83257	0.02204	4533	0.69408
PLANE	650	-0.06428	-0.94653	0.31615	1.32355	-0.05103	-0.70827	2.05559	0.61621	0.00798	2548	0.86243
PLANE	650	-0.16562	0.25711	0.95208	2.21802	-0.51957	0.49991	2.10426	0.57245	0.01254	2000	0.79949
PLANE	650	-0.11109	0.10208	0.98855	2.41910	0.70980	-0.15436	2.54281	0.42691	0.01491	1118	0.77032
PLANE	650	-0.10711	0.11332	0.98777	2.36208	0.15232	-0.04594	2.41311	0.61681	0.02055	3613	0.70872
PLANE	650	-0.04698	0.06063	0.99705	2.29417	-0.34809	0.01576	2.28359	0.75225	0.02282	2862	0.68662
PLANE	650	-0.03661	0.06040	0.99750	2.14765	-0.15308	0.28684	2.13004	0.78539	0.02360	2299	0.67931
BOX	650	traffic light	0.42718	0.06024	-0.17553	2.24880	0.14346	0.24383	0.34000
BOX	650	book	0.30452	1.20841	0.44996	2.13820	0.14053	0.33120	0.13080
PLANE	655	-0.06927	-0.93075	0.35903	1.30198	0.03073	-0.59242	2.09651	0.67516	0.00878	4681	0.85062
PLANE	655	-0.20507	0.46470	0.86139	2.21781	-0.09300	0.51147	2.27662	0.49992	0.01792	2166	0.73616
PLANE	655	-0.06103	0.07724	0.99514	2.40033	0.13218	0.30190	2.39672	0.61957	0.02242	1747	0.69041
PLANE	655	-0.09566	0.47254	0.87610	2.13085	-0.35355	0.32677	2.21734	0.83607	0.02250	2070	0.68968
PLANE	655	-0.02416	0.05344	0.99828	2.27988	-0.30616	0.07336	2.27247	0.76581	0.02377	2269	0.67774
BOX	655	book	0.49031	1.28432	0.60386	2.32420	0.24711	0.30151	0.15680
BOX	655	book	0.34041	1.14297	0.60241	2.29300	0.18174	0.32854	0.27160
BOX	655	book	0.30115	1.23706	0.20059	2.37140	0.14211	0.30304	0.13080
PLANE	660	-0.03719	-0.96313	0.26646	1.32726	0.12553	-0.75909	2.25491	0.69288	0.01058	2531	0.82539
PLANE	660	-0.11277	0.08910	0.98962	2.48042	0.42004	0.18225	2.53790	0.55444	0.02139	1717	0.70038
PLANE	660	-0.05344	0.02409	0.99828	2.40621	0.31881	0.03879	2.42648	0.78541	0.02181	2174	0.69632
PLANE	660	-0.13721	0.44100	0.88696	2.13721	-0.43258	0.25436	2.21621	0.71597	0.02212	1407	0.69332
PLANE	660	-0.04125	0.07811	0.99609	2.16573	-0.61331	0.22058	2.13153	0.63866	0.02287	1796	0.68618
PLANE	660	-0.06115	0.07706	0.99515	2.27405	-0.25458	-0.03555	2.27224	0.77419	0.02332	2609	0.68198
BOX	660	book	0.44365	1.10781	0.40268	2.45580	0.20888	0.32334	0.08355
BOX	660	book	0.36681	0.98464	0.40225	2.43880	0.13672	0.32582	0.24520
PLANE	665	-0.44846	0.08558	0.88970	2.27292	-0.90921	-0.03274	2.09957	0.47506	0.01698	1356	0.74648
PLANE	665	-0.42053	0.02907	0.90681	2.22296	-0.36937	0.23685	2.27252	0.62948	0.01946	2284	0.71983
PLANE	665	0.02589	0.00782	0.99963	2.54762	0.49809	-0.11431	2.53655	0.59070	0.02051	1764	0.70913
PLANE	665	-0.05322	0.04799	0.99743	2.14605	-0.49156	0.06565	2.12219	0.78672	0.02153	2429	0.69896
PLANE	665	-0.02799	0.02460	0.99931	2.24560	-0.05433	0.04405	2.24456	0.83061	0.02360	2593	0.67938
PLANE	665	-0.01047	0.00184	0.99994	2.42248	0.30952	-0.18026	2.42619	0.72349	0.02383	1691	0.67726
BOX	665	refrigerator	0.55471	-0.72392	0.31541	2.13820	1.18627	1.14679	0.47451
BOX	665	toilet	0.38467	0.12771	0.74760	2.07380	0.39688	0.28509	0.82840
BOX	665	book	0.34421	1.04476	-0.03090	2.52720	0.13190	0.31317	0.11040
PLANE	670	-0.44321	-0.08698	0.89219	2.26568	-0.63428	0.00071	2.22445	0.64046	0.01868	2946	0.72800
PLANE	670	-0.37678	0.02317	0.92601	1.88024	0.54174	0.09103	2.24861	0.52660	0.02008	896	0.71351
PLANE	670	0.01405	-0.02094	0.99968	2.53198	0.39905	-0.09565	2.52517	0.70433	0.02165	1607	0.69782
PLANE	670	-0.02292	-0.00614	0.99972	2.12391	-0.73287	-0.10544	2.10705	0.56681	0.02331	1894	0.68208
PLANE	670	-0.04292	-0.00627	0.99906	2.25913	-0.12713	0.07992	2.25629	0.77036	0.02360	2587	0.67937
PLANE	670	-0.00205	-0.00159	1.00000	2.42120	0.42524	-0.13183	2.42187	0.83971	0.02465	2462	0.66976
BOX	670	chair	0.36667	0.81322	0.48462	1.59740	0.34585	0.40827	0.13834
PLANE	675	-0.02347	-0.00618	0.99971	2.11437	-0.57427	-0.20485	2.10024	0.57279	0.02147	1200	0.69956
PLANE	675	0.00427	0.02167	0.99976	2.54737	0.15398	0.16262	2.54381	0.75652	0.02169	1134	0.69746
PLANE	675	-0.62095	-0.06803	0.78090	2.13725	-0.54749	-0.06795	2.29565	0.63729	0.02241	962	0.69051
PLANE	675	-0.01264	-0.01815	0.99976	2.40856	0.32226	-0.06986	2.41196	0.82964	0.02266	2427	0.68817
PLANE	675	-0.03610	-0.04996	0.99810	2.25802	-0.23352	0.06957	2.25736	0.79752	0.02272	2081	0.68760
PLANE	675	0.02409	-0.05585	0.99815	1.95677	-0.98110	-0.14553	1.97594	0.48848	0.02295	817	0.68536
BOX	675	chair	0.55246	0.77283	0.29923	1.64960	0.49108	0.79211	1.53800
PLANE	680	0.09098	0.88539	0.45586	1.44287	-0.02226	0.55148	2.09851	0.58009	0.00986	4869	0.83521
PLANE	680	-0.05043	-0.01987	0.99853	2.02698	-0.60127	-0.50548	1.98954	0.63693	0.02105	760	0.70376
PLANE	680	-0.01691	-0.03625	0.99920	2.12568	-0.37113	-0.33966	2.10878	0.69342	0.02234	1241	0.69120
PLANE	680	-0.00578	-0.02456	0.99968	2.26992	-0.14807	-0.40334	2.25988	0.80869	0.02254	1147	0.68927
PLANE	680	-0.00056	-0.03026	0.99954	2.40710	-0.11008	-0.27833	2.39971	0.75605	0.02263	1329	0.68839
PLANE	680	-0.01643	-0.65049	0.75934	1.85753	-0.41868	-0.21352	2.25427	0.68581	0.02305	842	0.68444
BOX	680	chair	0.68344	0.76854	0.12535	1.74100	0.61252	1.21692	1.28880
BOX	680	tv	0.38405	0.79779	-0.21438	1.59740	0.38290	0.43301	0.15316
PLANE	685	0.10192	0.79907	0.59254	1.38963	-0.08512	0.31538	1.93454	0.61937	0.00930	7946	0.84313
PLANE	685	-0.03437	-0.67464	0.73735	2.07391	-0.32199	-0.57753	2.26924	0.65289	0.02161	1122	0.69827
PLANE	685	-0.00042	0.01343	0.99991	2.38613	-0.44192	-0.45758	2.39231	0.64253	0.02330	503	0.68214
PLANE	685	-0.02045	-0.05473	0.99829	2.29616	-0.37493	-0.57578	2.26085	0.71536	0.02377	884	0.67777
PLANE	685	0.01456	0.02449	0.99959	2.53119	-0.24521	-0.48833	2.54775	0.33087	0.02209	273	0.47334
BOX	685	chair	0.74997	0.74384	-0.22642	1.75020	0.67328	1.26401	1.14240
PLANE	690	0.07890	0.69598	0.71372	1.36052	-0.08384	0.14688	1.77230	0.63530	0.01185	10392	0.80846
