# wme_scene_export  D:\Program Files\Slam-Model\data\rgbd_dataset_freiburg3_structure_texture_far
# 좌표계는 카메라 좌표계. 뷰어가 각 시스템의 추정 포즈로 옮긴다.
# PLANE	frame	nx	ny	nz	d	cx	cy	cz	extent	rms	inliers	conf
# BOX	frame	class	conf	cx	cy	cz	sx	sy	sz
PLANE	455	-0.81957	-0.23685	0.52173	0.78630	0.82366	-0.52012	2.56484	0.38578	0.00509	820	0.90762
PLANE	455	0.45280	-0.28252	0.84567	1.35957	-1.01713	-0.31552	2.04688	0.32479	0.00723	1515	0.87373
PLANE	455	-0.03649	0.93270	0.35881	1.07745	0.06120	0.38454	2.00949	0.71545	0.00901	7190	0.84726
PLANE	455	-0.87886	-0.20034	0.43299	1.50680	-0.55802	-0.43912	2.14420	0.37695	0.01033	1864	0.82878
PLANE	455	0.56076	-0.26795	0.78342	2.19145	0.24377	-0.48830	2.45579	0.40082	0.01123	2836	0.81665
PLANE	455	-0.78068	-0.13229	0.61076	1.85961	-0.33443	-0.46433	2.51669	0.74461	0.02266	1425	0.68810
BOX	455	book	0.49532	0.85764	0.32584	2.24100	0.93759	0.64836	1.10400
BOX	455	book	0.46328	-0.26842	-0.31196	2.33300	2.25282	1.30236	0.90113
BOX	455	book	0.43729	-0.26401	0.40045	1.94700	1.29824	0.76190	1.09800
PLANE	460	-0.03068	0.93374	0.35665	1.06446	0.07576	0.37766	2.00242	0.71675	0.00880	7221	0.85037
PLANE	460	-0.88895	-0.19183	0.41589	1.47245	-0.56874	-0.43010	2.12645	0.37782	0.01057	2019	0.82549
PLANE	460	0.54319	-0.27376	0.79372	2.20256	0.22337	-0.49337	2.45195	0.39851	0.01113	2827	0.81799
PLANE	460	-0.77758	-0.10762	0.61950	1.87443	-0.35144	-0.45970	2.50473	0.76553	0.02226	1310	0.69198
BOX	460	book	0.70607	-0.26009	-0.34635	2.31700	2.24170	1.35789	0.89668
BOX	460	book	0.50733	-0.25609	0.38691	1.97000	1.27678	0.78552	1.11000
BOX	460	book	0.35350	0.88240	0.28318	2.31700	0.98669	0.67465	1.16400
PLANE	465	0.41889	-0.30768	0.85432	1.36299	-0.96051	-0.28982	1.96198	0.31725	0.00674	1773	0.88128
PLANE	465	-0.02332	0.93077	0.36487	1.06867	0.07612	0.37012	1.98960	0.71352	0.00905	7206	0.84679
PLANE	465	-0.89337	-0.17917	0.41205	1.44156	-0.51993	-0.40754	2.19404	0.41824	0.01053	2920	0.82605
PLANE	465	0.53384	-0.29015	0.79425	2.20131	0.22777	-0.49638	2.43714	0.39320	0.01090	2860	0.82102
BOX	465	book	0.55334	-0.25661	-0.34383	2.28600	2.22025	1.37787	0.88810
BOX	465	book	0.39079	0.88609	0.28177	2.27100	0.91620	0.65283	1.15800
PLANE	470	0.40480	-0.30750	0.86115	1.35558	-0.94640	-0.27089	1.92229	0.31255	0.00660	1746	0.88336
PLANE	470	-0.01947	0.93153	0.36315	1.05850	0.08812	0.36742	1.97701	0.70881	0.00874	7208	0.85124
PLANE	470	0.52087	-0.29260	0.80192	2.19926	0.22100	-0.49363	2.41883	0.39076	0.01046	2883	0.82705
PLANE	470	-0.89944	-0.17645	0.39984	1.40382	-0.52230	-0.39594	2.16131	0.41758	0.01054	2969	0.82593
BOX	470	book	0.51721	0.91872	0.24788	2.34900	0.94329	0.66654	1.18000
BOX	470	book	0.50332	-0.23902	0.38382	1.93600	1.26560	0.78632	1.11800
BOX	470	cake	0.31635	-0.23740	-0.35231	2.28600	2.25013	1.39483	0.95000
PLANE	475	-0.02233	0.92953	0.36807	1.06155	0.07758	0.36848	1.95825	0.69305	0.00855	7167	0.85400
PLANE	475	0.51014	-0.29909	0.80641	2.19831	0.21748	-0.49280	2.40569	0.38897	0.01031	2911	0.82910
PLANE	475	-0.90497	-0.17370	0.38840	1.37137	-0.52286	-0.39166	2.13739	0.41490	0.01033	2961	0.82874
BOX	475	book	0.58297	0.89105	0.25525	2.31700	0.96073	0.64457	1.08800
BOX	475	book	0.48311	-0.21906	0.38984	1.90400	1.23401	0.78392	1.09200
BOX	475	book	0.44039	-0.25324	-0.33723	2.25600	2.18268	1.38071	0.92400
PLANE	480	-0.02324	0.92959	0.36785	1.07563	0.08723	0.37890	1.97210	0.69200	0.00908	7038	0.84636
PLANE	480	-0.90900	-0.16751	0.38164	1.34487	-0.52146	-0.37758	2.11614	0.41768	0.01037	3032	0.82817
PLANE	480	0.50074	-0.29998	0.81196	2.19723	0.21632	-0.47997	2.39536	0.39191	0.01042	2981	0.82760
BOX	480	book	0.32670	0.86437	0.29270	2.22600	0.90637	0.63164	1.08800
PLANE	485	-0.03177	0.93658	0.34902	1.06913	0.10418	0.40032	1.99848	0.70154	0.00893	6682	0.84842
PLANE	485	-0.91451	-0.16581	0.36902	1.31620	-0.52867	-0.35482	2.09717	0.42296	0.00993	3133	0.83436
PLANE	485	0.48929	-0.28426	0.82449	2.19901	0.20354	-0.45627	2.38901	0.40093	0.01042	3134	0.82756
BOX	485	book	0.38613	-0.27667	-0.26225	2.24100	2.12631	1.36738	0.98200
PLANE	490	0.36169	-0.30718	0.88024	1.34416	-0.90371	-0.21900	1.82195	0.30901	0.00677	1805	0.88077
PLANE	490	-0.02294	0.93483	0.35436	1.06744	0.12078	0.38684	1.99963	0.71162	0.00906	6792	0.84656
PLANE	490	-0.91841	-0.16034	0.36170	1.28565	-0.51915	-0.35181	2.08035	0.42155	0.01020	3110	0.83063
PLANE	490	0.47934	-0.29402	0.82691	2.20495	0.20948	-0.46275	2.38052	0.39636	0.01027	3113	0.82954
BOX	490	book	0.65078	-0.28135	-0.27322	2.21200	2.08227	1.41122	0.99200
BOX	490	book	0.42977	-0.23029	0.42292	1.89400	1.23106	0.74467	1.01800
BOX	490	book	0.34140	0.88240	0.28962	2.31700	0.96938	0.63597	1.06400
PLANE	495	0.33040	-0.31120	0.89106	1.35798	-0.89666	-0.18236	1.79277	0.31010	0.00614	1772	0.89059
PLANE	495	-0.00627	0.93656	0.35045	1.07104	0.13675	0.39101	2.01371	0.71179	0.00948	6640	0.84062
PLANE	495	-0.92963	-0.13460	0.34303	1.25317	-0.53863	-0.33619	2.06161	0.42529	0.00986	3170	0.83534
PLANE	495	0.45254	-0.30149	0.83923	2.21939	0.17830	-0.45736	2.38410	0.39831	0.01035	3146	0.82844
BOX	495	book	0.49239	-0.29805	-0.25111	2.19800	2.02393	1.42674	1.03400
BOX	495	book	0.44033	-0.25859	0.42467	1.89400	1.24521	0.73414	0.98600
BOX	495	book	0.34827	0.89897	0.27184	2.34900	0.98277	0.60990	1.08000
PLANE	500	0.30510	-0.32582	0.89485	1.36716	-0.89166	-0.16798	1.77067	0.30515	0.00640	1698	0.88649
PLANE	500	0.00167	0.93585	0.35239	1.06329	0.13608	0.38393	1.99711	0.70195	0.00885	6766	0.84960
PLANE	500	-0.93913	-0.11802	0.32266	1.22075	-0.55496	-0.33407	2.04591	0.42455	0.01007	3148	0.83230
PLANE	500	0.42809	-0.31490	0.84710	2.23531	0.15129	-0.46746	2.38855	0.39548	0.01025	3107	0.82983
BOX	500	book	0.52492	-0.30821	-0.26091	2.21200	2.02856	1.41122	1.07600
BOX	500	book	0.38900	0.92939	0.24518	2.36500	0.93204	0.62722	1.16200
BOX	500	book	0.33720	-0.21137	0.41697	1.88300	1.19578	0.74035	1.03000
PLANE	505	0.30134	-0.32896	0.89498	1.37869	-0.87617	-0.17990	1.76936	0.30733	0.00635	1884	0.88731
PLANE	505	-0.00254	0.93349	0.35860	1.07047	0.13982	0.37874	2.00021	0.70999	0.00919	6758	0.84472
PLANE	505	-0.94070	-0.12020	0.31723	1.18335	-0.52606	-0.33701	2.04262	0.42296	0.01005	3040	0.83270
PLANE	505	0.42407	-0.31878	0.84767	2.25163	0.17782	-0.47005	2.39054	0.39417	0.01047	3104	0.82680
BOX	505	book	0.51459	-0.30421	-0.23888	2.19800	2.01162	1.39413	1.07600
BOX	505	book	0.46938	0.93381	0.24080	2.36500	0.93204	0.60090	1.09800
BOX	505	book	0.42684	-0.21025	0.41476	1.87300	1.18243	0.73642	1.01800
PLANE	510	0.29135	-0.32732	0.89888	1.39307	-0.86595	-0.18228	1.76409	0.30859	0.00614	1996	0.89068
PLANE	510	-0.00956	0.93119	0.36442	1.08846	0.14066	0.38531	2.00596	0.70271	0.00942	6763	0.84153
PLANE	510	-0.94398	-0.12401	0.30583	1.14856	-0.51175	-0.33442	2.04038	0.42523	0.01041	2986	0.82772
PLANE	510	0.41541	-0.31930	0.85175	2.26946	0.18701	-0.47192	2.39633	0.39368	0.01051	3098	0.82626
BOX	510	book	0.66851	-0.30023	-0.24546	2.18400	2.01104	1.44196	1.06400
BOX	510	book	0.41827	-0.19626	0.42170	1.87300	1.18243	0.72252	0.97600
BOX	510	book	0.35007	0.94043	0.25615	2.36500	0.91879	0.58774	1.07200
PLANE	515	0.28232	-0.32607	0.90221	1.40381	-0.84993	-0.17070	1.76024	0.31781	0.00628	2218	0.88834
PLANE	515	-0.00485	0.93637	0.35099	1.08047	0.15871	0.39690	2.02168	0.70850	0.00950	6481	0.84039
PLANE	515	-0.94721	-0.10938	0.30139	1.11057	-0.48674	-0.32199	2.03827	0.43011	0.01016	2966	0.83118
PLANE	515	0.40658	-0.31356	0.85812	2.28653	0.20534	-0.46068	2.39895	0.39904	0.01064	3182	0.82452
BOX	515	book	0.45031	-0.16565	0.42570	1.88300	1.16764	0.72289	0.98000
BOX	515	book	0.33001	0.97819	0.25750	2.39800	0.88234	0.60928	1.21400
PLANE	520	0.28335	-0.32833	0.90106	1.41745	-0.83423	-0.19438	1.76460	0.31775	0.00638	2393	0.88681
PLANE	520	-0.00646	0.93260	0.36086	1.07668	0.13519	0.38806	1.98315	0.68941	0.00907	6581	0.84640
PLANE	520	-0.94661	-0.12439	0.29741	1.07519	-0.45180	-0.33409	2.03746	0.42474	0.01013	2808	0.83151
PLANE	520	0.40974	-0.32077	0.85394	2.29893	0.23971	-0.47566	2.39843	0.39270	0.01063	3108	0.82471
BOX	520	book	0.54988	-0.28817	-0.25193	2.17000	2.01031	1.38442	1.14400
BOX	520	book	0.54308	-0.12345	0.41522	1.88300	1.12544	0.74384	1.03000
BOX	520	book	0.52408	1.00342	0.20928	2.43200	0.87214	0.56831	1.12000
BOX	520	book	0.39579	0.66731	0.50530	1.73100	0.72098	0.44302	0.61600
BOX	520	mouse	0.33911	-0.85381	-0.42405	1.68000	0.30123	0.40193	0.15000
PLANE	525	0.27715	-0.34343	0.89735	1.42387	-0.82222	-0.20077	1.76385	0.31779	0.00629	2494	0.88825
PLANE	525	0.00197	0.92954	0.36871	1.06733	0.14019	0.36710	1.96852	0.69874	0.00870	6882	0.85180
PLANE	525	-0.94828	-0.11645	0.29530	1.04861	-0.43033	-0.34476	2.03313	0.42182	0.01052	2713	0.82621
PLANE	525	0.40371	-0.33419	0.85166	2.30900	0.25798	-0.48786	2.39744	0.38580	0.01096	3031	0.82025
BOX	525	book	0.57795	-0.26858	-0.26867	2.14300	2.01732	1.39104	1.14400
BOX	525	book	0.40927	0.67003	0.48823	1.70500	0.69104	0.46167	0.63200
PLANE	530	0.27642	-0.34242	0.89797	1.42417	-0.80686	-0.19715	1.75919	0.32290	0.00607	2685	0.89178
PLANE	530	0.00280	0.92783	0.37300	1.08151	0.14672	0.37366	1.96893	0.69168	0.00908	6728	0.84629
PLANE	530	-0.94935	-0.11240	0.29343	1.01589	-0.40340	-0.33925	2.02706	0.42452	0.01025	2681	0.82992
PLANE	530	0.40124	-0.33592	0.85215	2.31292	0.28213	-0.48469	2.39030	0.38475	0.01073	3048	0.82338
BOX	530	book	0.38036	-0.24148	-0.21623	2.11600	2.04723	1.36174	1.11000
PLANE	535	0.27572	-0.33364	0.90148	1.42606	-0.78782	-0.18689	1.75370	0.33271	0.00601	2957	0.89272
PLANE	535	0.00445	0.93245	0.36128	1.08127	0.15188	0.39231	1.97848	0.68892	0.00924	6371	0.84406
PLANE	535	-0.94983	-0.10540	0.29449	0.97850	-0.36893	-0.32144	2.01775	0.42957	0.01039	2687	0.82789
PLANE	535	0.39949	-0.32757	0.85622	2.31827	0.31570	-0.46496	2.38239	0.39167	0.01094	3179	0.82049
BOX	535	book	0.50059	-0.23410	-0.19345	2.10300	2.04644	1.33388	1.11600
PLANE	540	-0.95483	-0.09932	0.28007	0.92476	-0.32272	-0.34805	2.07822	0.41388	0.00751	2153	0.86941
PLANE	540	0.25781	-0.33847	0.90497	1.44656	-0.73638	-0.18708	1.73827	0.34495	0.00790	3556	0.86357
PLANE	540	0.00617	0.93123	0.36439	1.08234	0.15486	0.39074	1.96908	0.68373	0.00938	6344	0.84202
PLANE	540	0.39420	-0.33092	0.85738	2.32649	0.33088	-0.46812	2.38069	0.39020	0.01110	3182	0.81829
BOX	540	book	0.62579	-0.23714	-0.19308	2.07800	2.01047	1.31417	1.15400
PLANE	545	-0.95957	-0.09748	0.26406	0.88265	-0.32893	-0.32517	2.02728	0.38878	0.00511	1929	0.90734
PLANE	545	0.24926	-0.33469	0.90876	1.45421	-0.72782	-0.18441	1.73192	0.34603	0.00773	3659	0.86614
PLANE	545	0.00341	0.93343	0.35874	1.07931	0.16128	0.39810	1.97124	0.68063	0.00931	6290	0.84307
PLANE	545	0.38575	-0.32757	0.86249	2.33850	0.30933	-0.46823	2.39515	0.40412	0.01127	3396	0.81612
BOX	545	book	0.45189	-0.24879	-0.19693	2.07800	1.98718	1.31417	1.17400
PLANE	550	-0.96608	-0.08670	0.24327	0.85601	-0.34607	-0.32562	2.02838	0.38975	0.00494	1888	0.91015
PLANE	550	0.22270	-0.34368	0.91230	1.46459	-0.72691	-0.17766	1.71590	0.34185	0.00778	3621	0.86530
PLANE	550	0.01214	0.92987	0.36769	1.08730	0.16400	0.38659	1.97404	0.68267	0.00912	6390	0.84568
PLANE	550	0.36381	-0.34052	0.86700	2.35196	0.27866	-0.48221	2.40643	0.39903	0.01121	3280	0.81682
BOX	550	book	0.49451	-0.27037	-0.22825	2.06500	1.92075	1.38637	1.23000
PLANE	555	-0.97123	-0.06556	0.22892	0.82785	-0.35436	-0.32894	2.01864	0.38639	0.00487	1820	0.91127
PLANE	555	0.19949	-0.35317	0.91404	1.47268	-0.72141	-0.16843	1.70354	0.34000	0.00783	3639	0.86463
PLANE	555	0.02680	0.92869	0.36989	1.08257	0.18818	0.37186	1.97942	0.69240	0.00923	6512	0.84421
PLANE	555	0.34262	-0.34976	0.87194	2.36520	0.25863	-0.49197	2.41361	0.39653	0.01161	3231	0.81157
BOX	555	book	0.62238	-0.28805	-0.18766	2.04000	1.86321	1.30148	1.23000
BOX	555	book	0.39873	1.07866	0.12858	2.48500	0.78439	0.52078	1.08200
PLANE	560	-0.97410	-0.06510	0.21653	0.79868	-0.35027	-0.32842	2.01409	0.38651	0.00504	1765	0.90843
PLANE	560	0.18759	-0.35450	0.91605	1.47762	-0.71464	-0.16870	1.69410	0.33809	0.00759	3685	0.86828
PLANE	560	0.02489	0.92653	0.37540	1.08630	0.18023	0.36873	1.97169	0.68902	0.00909	6605	0.84623
PLANE	560	0.33110	-0.35407	0.87465	2.37401	0.25827	-0.49744	2.41511	0.39444	0.01151	3209	0.81290
BOX	560	book	0.54181	-0.29393	-0.19595	2.02800	1.83709	1.29759	1.26600
PLANE	565	-0.97299	-0.05422	0.22440	0.76212	-0.30146	-0.32820	2.00987	0.38487	0.00503	1667	0.90854
PLANE	565	0.19723	-0.36011	0.91182	1.47660	-0.69239	-0.17204	1.70122	0.34700	0.00747	3995	0.87001
PLANE	565	0.02484	0.92826	0.37109	1.08151	0.17435	0.37609	1.96198	0.68730	0.00929	6484	0.84335
PLANE	565	0.33698	-0.35368	0.87256	2.37866	0.31085	-0.49109	2.40697	0.39700	0.01132	3295	0.81544
BOX	565	book	0.50367	-0.26251	-0.20117	2.00500	1.87243	1.28287	1.25200
BOX	565	book	0.40375	0.89956	0.33612	2.01600	0.59493	0.90855	1.55800
PLANE	570	-0.97167	-0.03824	0.23323	0.72980	-0.25493	-0.32975	2.01296	0.38422	0.00469	1602	0.91417
PLANE	570	0.20127	-0.36681	0.90826	1.48486	-0.67613	-0.17090	1.71564	0.36017	0.00735	4316	0.87184
PLANE	570	0.05290	0.92331	0.38039	1.09215	0.17378	0.37434	1.93833	0.66817	0.00945	6364	0.84107
PLANE	570	0.34035	-0.36748	0.86552	2.38681	0.35546	-0.50285	2.40438	0.39078	0.01165	3211	0.81104
BOX	570	book	0.68977	-0.23675	-0.20551	1.99300	1.90217	1.30107	1.23400
BOX	570	book	0.45220	0.91524	0.30268	2.00500	0.54301	0.89243	1.50800
PLANE	575	-0.97179	-0.02724	0.23426	0.71600	-0.24082	-0.32399	2.01978	0.38803	0.00453	1576	0.91697
PLANE	575	0.19924	-0.36431	0.90972	1.49341	-0.67018	-0.16202	1.72352	0.36816	0.00752	4495	0.86926
PLANE	575	0.05677	0.92456	0.37678	1.10484	0.19295	0.38184	1.96627	0.67906	0.00968	6238	0.83776
PLANE	575	0.33741	-0.36459	0.86789	2.39690	0.37011	-0.49533	2.40979	0.39581	0.01178	3288	0.80928
BOX	575	book	0.63760	-0.23532	-0.18774	1.98100	1.89072	1.31160	1.23400
BOX	575	book	0.34237	0.93332	0.31180	2.02800	0.53408	0.86882	1.49000
PLANE	580	-0.97176	-0.04807	0.23103	0.70639	-0.22834	-0.32890	2.02870	0.38881	0.00469	1546	0.91429
PLANE	580	0.20547	-0.35987	0.91010	1.50218	-0.66832	-0.17526	1.73216	0.36807	0.00753	4501	0.86916
PLANE	580	0.03503	0.92695	0.37354	1.10244	0.17272	0.39186	1.96273	0.67605	0.00975	6194	0.83685
PLANE	580	0.34356	-0.35725	0.86853	2.40618	0.38470	-0.49076	2.41638	0.39763	0.01168	3297	0.81069
BOX	580	book	0.71598	-0.23303	-0.19627	1.99300	1.90962	1.30476	1.21600
PLANE	585	-0.97426	-0.04357	0.22120	0.69068	-0.23120	-0.34054	2.03709	0.38412	0.00450	1460	0.91740
PLANE	585	0.19150	-0.36817	0.90982	1.52011	-0.66805	-0.18370	1.73705	0.36512	0.00747	4460	0.87001
PLANE	585	0.04170	0.92403	0.38004	1.09531	0.16908	0.37669	1.94768	0.67358	0.00955	6396	0.83965
PLANE	585	0.33245	-0.36709	0.86875	2.42480	0.37495	-0.51010	2.43211	0.39233	0.01179	3178	0.80915
BOX	585	book	0.46640	-0.24233	-0.20736	1.99300	1.89100	1.28259	1.24800
PLANE	590	-0.97845	-0.04671	0.20115	0.66581	-0.24071	-0.36763	2.05378	0.37598	0.00478	1322	0.91279
PLANE	590	0.17221	-0.38054	0.90859	1.55002	-0.67198	-0.20894	1.74583	0.35600	0.00784	4291	0.86443
PLANE	590	0.03896	0.91830	0.39397	1.08254	0.15230	0.34662	1.92481	0.67949	0.00898	6909	0.84779
PLANE	590	0.31626	-0.38183	0.86844	2.45684	0.35644	-0.54488	2.45965	0.38290	0.01203	2972	0.80604
BOX	590	book	0.54881	-0.24192	-0.25881	2.00500	1.90614	1.30147	1.26400
BOX	590	book	0.30866	0.13656	0.34747	1.90400	1.00641	0.72742	1.09800
PLANE	595	-0.98125	-0.02710	0.19081	0.63758	-0.23847	-0.38218	2.06081	0.37083	0.00481	1216	0.91226
PLANE	595	0.15597	-0.39042	0.90733	1.56901	-0.66748	-0.21442	1.75174	0.35497	0.00758	4305	0.86829
PLANE	595	0.04561	0.91463	0.40172	1.08236	0.15277	0.33139	1.92248	0.68881	0.00913	7110	0.84565
PLANE	595	0.30149	-0.39045	0.86986	2.47976	0.34947	-0.56280	2.47702	0.37915	0.01248	2883	0.80028
BOX	595	book	0.49478	-0.24192	-0.26996	2.00500	1.89865	1.28659	1.27800
BOX	595	book	0.45698	0.98216	0.19353	2.15600	0.59598	0.83969	1.49200
PLANE	600	0.15810	-0.39099	0.90671	1.58088	-0.65128	-0.22420	1.76041	0.36109	0.00741	4495	0.87091
PLANE	600	0.04555	0.91333	0.40467	1.08117	0.14081	0.33516	1.89945	0.67372	0.00931	7061	0.84308
PLANE	600	0.30297	-0.39339	0.86802	2.49475	0.39045	-0.56958	2.47966	0.37594	0.01241	2839	0.80116
BOX	600	book	0.62244	-0.24047	-0.27389	1.99300	1.89473	1.27519	1.27800
PLANE	605	-0.97846	-0.04184	0.20214	0.56618	-0.13333	-0.39633	2.07353	0.36888	0.00425	1043	0.92160
PLANE	605	0.17288	-0.38745	0.90554	1.59125	-0.62529	-0.23734	1.77507	0.37306	0.00781	4796	0.86497
PLANE	605	0.03311	0.91591	0.40001	1.07452	0.12143	0.34572	1.88459	0.66659	0.00904	7022	0.84690
PLANE	605	0.32271	-0.38678	0.86386	2.50361	0.46241	-0.56146	2.47403	0.37764	0.01270	2900	0.79748
BOX	605	book	0.66229	-0.53271	-0.23830	1.83300	1.12637	1.08443	0.54800
PLANE	610	-0.97723	-0.02775	0.21038	0.52651	-0.08059	-0.39330	2.07642	0.36979	0.00464	965	0.91505
PLANE	610	0.17413	-0.38861	0.90480	1.59669	-0.59674	-0.23476	1.77871	0.38367	0.00751	5120	0.86936
PLANE	610	0.04479	0.91640	0.39775	1.08031	0.12769	0.35073	1.89361	0.67467	0.00909	6885	0.84612
PLANE	610	0.32071	-0.38767	0.86421	2.51499	0.51683	-0.55955	2.46736	0.37836	0.01262	2940	0.79848
BOX	610	book	0.39714	-0.16602	-0.27019	1.99300	2.04363	1.26041	1.24400
PLANE	615	0.19365	-0.37739	0.90558	1.61318	-0.54280	-0.24874	1.79379	0.39585	0.00763	5416	0.86759
PLANE	615	0.04275	0.91830	0.39357	1.08991	0.08259	0.36729	1.90334	0.68637	0.00922	6727	0.84435
PLANE	615	0.34264	-0.37640	0.86077	2.53332	0.61238	-0.54513	2.46095	0.37805	0.01344	2983	0.78816
PLANE	620	0.20408	-0.36422	0.90868	1.62858	-0.48217	-0.24615	1.80188	0.40658	0.00768	5646	0.86683
PLANE	620	0.04731	0.92454	0.37814	1.08754	0.04290	0.39076	1.91527	0.69824	0.00927	6425	0.84356
PLANE	620	0.34613	-0.36054	0.86614	2.55640	0.69095	-0.52847	2.45538	0.38411	0.01425	3103	0.77821
BOX	620	book	0.53260	-0.08971	-0.21290	1.99300	2.15158	1.31585	1.15400
PLANE	625	0.19331	-0.35310	0.91540	1.64197	-0.45744	-0.23021	1.80153	0.41348	0.00764	5880	0.86743
PLANE	625	0.05481	0.92670	0.37177	1.10679	0.03831	0.40773	1.95508	0.72088	0.00964	6216	0.83840
PLANE	625	0.33512	-0.35310	0.87351	2.57474	0.70977	-0.51818	2.46582	0.39007	0.01428	3169	0.77790
PLANE	630	0.17991	-0.33616	0.92446	1.65015	-0.44785	-0.20976	1.79586	0.42059	0.00752	6149	0.86928
PLANE	630	0.05167	0.93434	0.35262	1.10901	0.04656	0.43465	1.98653	0.73187	0.01005	5768	0.83266
PLANE	630	0.32380	-0.33581	0.88453	2.58776	0.70775	-0.49318	2.47927	0.40030	0.01435	3279	0.77695
BOX	630	book	0.45472	-0.04764	-0.07077	1.94700	2.08010	1.39381	1.17400
PLANE	635	0.15932	-0.34092	0.92650	1.65370	-0.46107	-0.21217	1.78611	0.41746	0.00733	6192	0.87222
PLANE	635	0.04596	0.93480	0.35218	1.09734	0.06123	0.42727	1.97376	0.72314	0.00965	5872	0.83824
PLANE	635	0.30581	-0.33856	0.88987	2.59656	0.67834	-0.50093	2.49423	0.39956	0.01401	3224	0.78114
PLANE	640	0.14950	-0.34300	0.92736	1.65130	-0.45257	-0.21207	1.77517	0.41589	0.00731	6249	0.87240
PLANE	640	0.04329	0.93256	0.35842	1.10330	0.06552	0.42414	1.96678	0.71938	0.00988	5878	0.83498
PLANE	640	0.29684	-0.34313	0.89115	2.59858	0.68036	-0.50729	2.49403	0.39844	0.01427	3213	0.77802
BOX	640	book	0.43521	-0.02361	-0.07139	1.91500	2.06379	1.45969	1.23400
PLANE	645	0.12199	-0.32248	0.93868	1.64433	-0.48442	-0.18813	1.75006	0.41754	0.00712	6559	0.87541
PLANE	645	0.02960	0.93730	0.34727	1.10749	0.12930	0.44012	1.99023	0.71123	0.01006	5544	0.83250
PLANE	645	0.27060	-0.32998	0.90437	2.59603	0.63079	-0.49158	2.50243	0.40984	0.01431	3362	0.77747
BOX	645	book	0.35809	-0.00731	0.02384	1.86300	2.18521	1.52371	1.32000
PLANE	650	0.09049	-0.33653	0.93731	1.63498	-0.50824	-0.18027	1.72867	0.40866	0.00700	6486	0.87714
PLANE	650	0.03436	0.93588	0.35065	1.09454	0.16853	0.42618	1.96750	0.68840	0.00980	5661	0.83606
PLANE	650	0.24054	-0.34027	0.90904	2.59410	0.57083	-0.50843	2.51230	0.40392	0.01344	3220	0.78812
BOX	650	book	0.50803	-0.05714	0.00308	1.84300	2.06881	1.49368	1.37000
PLANE	655	0.06981	-0.32167	0.94427	1.62513	-0.51786	-0.14994	1.70824	0.41234	0.00675	6740	0.88107
PLANE	655	0.03067	0.93816	0.34484	1.11813	0.22260	0.44728	2.00579	0.67817	0.01030	5248	0.82914
PLANE	655	0.21892	-0.33181	0.91759	2.58865	0.53733	-0.48886	2.51616	0.41355	0.01370	3344	0.78495
BOX	655	book	0.44996	-0.14378	-0.07503	1.87300	1.90309	1.25747	1.43800
PLANE	660	0.05399	-0.30837	0.94973	1.61441	-0.48623	-0.07695	1.70251	0.45601	0.00895	7472	0.84813
PLANE	660	0.03157	0.94423	0.32777	1.11029	0.31211	0.45294	2.05256	0.67115	0.00996	4261	0.83383
PLANE	660	0.19783	-0.32112	0.92614	2.58564	0.50715	-0.47002	2.52053	0.42128	0.01348	3425	0.78761
BOX	660	book	0.50152	-0.09306	-0.08893	1.87300	2.02553	1.22273	1.55800
PLANE	665	0.03939	-0.31409	0.94857	1.60871	-0.50853	-0.12390	1.67601	0.41266	0.00648	7014	0.88532
PLANE	665	0.03444	0.94235	0.33284	1.11829	0.27079	0.45805	2.03497	0.67397	0.01066	4837	0.82433
PLANE	665	0.18658	-0.32397	0.92749	2.58443	0.51093	-0.47347	2.51832	0.41950	0.01352	3395	0.78721
BOX	665	book	0.38254	-0.05312	-0.00879	1.82300	2.03274	1.42675	1.52200
PLANE	670	0.03725	-0.30579	0.95137	1.60567	-0.49395	-0.11277	1.67084	0.41890	0.00635	7291	0.88729
PLANE	670	0.03803	0.94390	0.32804	1.13002	0.28483	0.47366	2.04885	0.67230	0.01079	4628	0.82245
PLANE	670	0.18364	-0.31745	0.93032	2.58416	0.53176	-0.46205	2.51507	0.42324	0.01336	3470	0.78910
BOX	670	book	0.62554	-0.00708	0.04149	1.80400	2.12275	1.41188	1.53800
PLANE	675	0.03939	-0.30853	0.95040	1.60157	-0.44761	-0.06826	1.68154	0.45910	0.00847	7990	0.85509
PLANE	675	0.04734	0.94471	0.32448	1.11713	0.31561	0.46084	2.05507	0.67970	0.01005	4049	0.83264
PLANE	675	0.18246	-0.31848	0.93020	2.58430	0.54903	-0.46513	2.51127	0.42209	0.01354	3473	0.78685
BOX	675	book	0.52369	-0.00708	0.02810	1.80400	2.07558	1.44534	1.52000
PLANE	680	0.03876	-0.31234	0.94918	1.60355	-0.43160	-0.07906	1.68102	0.45757	0.00801	7982	0.86194
PLANE	680	0.04538	0.94175	0.33323	1.12486	0.28630	0.45780	2.04282	0.69226	0.01018	4119	0.83089
PLANE	680	0.18673	-0.32450	0.92727	2.58597	0.57789	-0.47134	2.50748	0.41717	0.01334	3406	0.78938
PLANE	685	0.04411	-0.31140	0.94925	1.60574	-0.41133	-0.08602	1.68247	0.45888	0.00834	8059	0.85701
PLANE	685	0.04253	0.94290	0.33035	1.11773	0.24613	0.45712	2.04706	0.72209	0.00999	4178	0.83348
